GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US06001405402,06001405402,"Census Tract 4054.02, Alameda County, California",1910,298,122,63,0,12,0,12,0,12,0,12,0,12,13,15,10,12,88,59,0,12,72,60,46,58,41,42,20,26,82,44,487,255,61,39,57,48,296,119,115,69,297,88,89,70,0,12,14,12
1400000US06001405500,06001405500,"Census Tract 4055, Alameda County, California",2920,219,278,100,0,12,0,12,0,12,14,23,7,10,53,50,39,35,58,55,10,18,32,29,59,48,49,45,15,23,84,52,355,129,62,39,68,45,497,145,211,129,667,160,292,128,17,19,53,37
1400000US06001405600,06001405600,"Census Tract 4056, Alameda County, California",2325,207,192,115,0,12,0,12,0,12,0,12,11,19,0,12,6,9,26,30,10,15,15,19,52,41,18,29,62,48,29,25,238,127,14,19,72,46,360,121,195,82,589,130,364,109,29,24,43,49
1400000US06001405700,06001405700,"Census Tract 4057, Alameda County, California",2383,241,190,121,0,12,0,12,0,12,26,33,0,12,28,45,28,44,31,47,0,12,104,130,46,49,21,37,71,51,95,62,447,153,36,37,91,60,476,152,307,118,200,92,107,70,38,46,41,36
1400000US06001405800,06001405800,"Census Tract 4058, Alameda County, California",2598,212,296,130,0,12,9,15,0,12,0,12,0,12,24,27,27,31,55,40,67,53,64,54,70,57,74,71,43,43,70,54,585,149,50,42,76,49,398,135,140,55,386,116,140,77,12,17,12,17
1400000US06001405901,06001405901,"Census Tract 4059.01, Alameda County, California",2480,382,468,161,0,12,0,12,0,12,0,12,0,12,29,47,27,31,75,63,25,35,17,26,59,58,100,74,78,71,297,169,350,132,14,22,204,101,455,204,126,105,94,76,62,65,0,12,0,12
1400000US06001405902,06001405902,"Census Tract 4059.02, Alameda County, California",2081,217,349,124,0,12,0,12,0,12,37,42,48,35,19,18,41,33,95,52,44,45,93,53,77,56,3,6,92,43,70,46,467,121,96,66,86,39,122,51,46,25,254,74,35,26,6,9,1,3
1400000US06001406000,06001406000,"Census Tract 4060, Alameda County, California",2589,304,168,99,0,12,0,12,29,39,13,21,75,66,45,55,59,59,125,99,0,12,124,82,43,37,60,69,17,26,73,66,304,99,23,24,119,65,420,142,111,77,529,170,221,107,15,17,16,20
1400000US06001406100,06001406100,"Census Tract 4061, Alameda County, California",3025,486,173,118,0,12,0,12,0,12,41,41,32,29,54,57,12,20,319,183,66,88,53,55,32,33,36,36,76,59,190,145,393,188,29,33,139,78,454,176,158,94,445,126,280,170,21,20,22,22
1400000US06001406201,06001406201,"Census Tract 4062.01, Alameda County, California",2643,276,307,119,0,12,0,12,0,12,7,11,8,12,43,49,24,24,87,72,9,15,54,40,124,61,50,44,58,42,110,79,573,149,14,20,84,56,546,142,98,62,294,99,94,60,0,12,59,94
1400000US06001406202,06001406202,"Census Tract 4062.02, Alameda County, California",3030,322,321,116,0,12,0,12,0,12,15,23,91,52,46,44,47,36,192,90,88,79,52,45,161,90,117,72,81,66,69,59,556,194,76,43,97,55,389,129,108,58,474,182,50,39,0,12,0,12
1400000US06001406300,06001406300,"Census Tract 4063, Alameda County, California",2726,303,290,128,0,12,0,12,0,12,0,12,41,38,36,44,11,19,195,108,58,73,90,73,13,20,44,35,102,61,78,59,394,123,10,15,129,74,291,102,243,117,483,150,193,92,21,26,4,12
1400000US06001406400,06001406400,"Census Tract 4064, Alameda County, California",1713,192,49,34,0,12,0,12,0,12,0,12,4,9,0,12,0,12,44,39,0,12,29,29,10,14,72,41,31,28,35,28,222,77,22,29,109,58,479,99,99,53,266,85,176,63,60,43,6,10
1400000US06001406500,06001406500,"Census Tract 4065, Alameda County, California",4223,417,242,112,0,17,0,17,9,14,6,10,55,55,38,29,64,81,265,118,111,77,161,87,155,93,81,60,90,60,179,78,887,167,47,41,148,88,590,144,160,92,588,173,290,109,32,35,25,30
1400000US06001406601,06001406601,"Census Tract 4066.01, Alameda County, California",3141,262,353,207,0,12,0,12,0,12,3,8,4,13,0,12,0,12,89,62,55,55,72,49,7,11,4,11,89,74,169,112,736,173,16,18,129,65,634,163,199,90,380,108,169,78,15,25,18,21
1400000US06001406602,06001406602,"Census Tract 4066.02, Alameda County, California",1927,243,107,69,0,12,0,12,0,12,19,30,0,12,38,38,0,12,119,100,7,11,54,45,21,22,31,27,39,35,80,53,407,132,13,16,140,56,309,147,100,81,333,93,84,58,20,16,6,12
1400000US06001406700,06001406700,"Census Tract 4067, Alameda County, California",3475,237,86,79,0,17,0,17,0,17,0,17,9,14,0,17,0,17,85,83,49,62,63,69,103,162,19,31,0,17,53,44,388,137,48,51,129,95,425,152,140,84,849,170,769,215,135,83,125,69
1400000US06001406800,06001406800,"Census Tract 4068, Alameda County, California",2631,195,63,58,0,12,0,12,0,12,0,12,0,12,0,12,21,31,64,67,21,31,7,11,20,21,7,12,57,65,51,56,218,97,33,25,102,57,501,148,147,70,658,147,476,136,107,54,78,49
1400000US06001406900,06001406900,"Census Tract 4069, Alameda County, California",2668,174,33,31,0,12,0,12,0,12,7,11,0,12,8,14,13,15,17,24,0,12,14,23,34,37,8,13,0,12,66,59,446,126,24,24,74,47,494,150,193,89,658,189,402,121,115,64,62,42
1400000US06001407000,06001407000,"Census Tract 4070, Alameda County, California",3847,369,344,139,11,18,0,17,0,17,135,117,0,17,0,17,83,90,136,116,89,83,138,93,79,67,51,63,142,108,109,71,753,277,137,107,340,144,532,206,252,184,222,125,198,102,62,48,34,37
1400000US06001407101,06001407101,"Census Tract 4071.01, Alameda County, California",2354,277,97,74,0,12,0,12,0,12,0,12,19,22,0,12,58,66,226,149,42,43,110,84,166,120,92,99,31,29,82,64,575,172,68,65,48,38,189,84,113,87,375,155,20,23,31,29,12,18
1400000US06001407102,06001407102,"Census Tract 4071.02, Alameda County, California",2721,331,246,158,0,12,0,12,0,12,0,12,39,38,8,13,0,12,45,36,124,97,27,41,18,28,87,62,68,49,125,98,483,194,45,34,172,80,457,134,187,92,420,139,75,46,50,41,45,46
1400000US06001407200,06001407200,"Census Tract 4072, Alameda County, California",3997,493,499,232,0,17,0,17,0,17,57,63,18,20,29,35,42,46,354,135,120,80,223,108,198,89,80,60,197,90,163,90,677,160,71,44,177,78,432,125,165,84,328,106,141,203,10,13,16,17
1400000US06001407300,06001407300,"Census Tract 4073, Alameda County, California",1754,216,110,47,0,12,0,12,0,12,20,25,42,33,18,21,48,43,218,112,8,12,66,70,25,28,24,23,21,23,69,53,236,107,7,8,46,43,373,105,68,42,230,81,82,68,0,12,43,59
1400000US06001407400,06001407400,"Census Tract 4074, Alameda County, California",2772,334,411,191,0,12,0,12,22,34,8,14,105,70,50,51,8,15,247,156,88,59,47,48,215,128,73,62,58,44,88,59,492,160,86,68,159,79,248,113,179,76,129,71,41,47,18,30,0,12
1400000US06001407500,06001407500,"Census Tract 4075, Alameda County, California",2264,299,130,89,0,12,0,12,32,40,40,39,14,16,0,12,32,37,311,214,84,80,31,40,80,56,103,61,161,106,26,32,355,135,80,53,88,55,394,157,103,65,129,89,59,43,4,7,8,13
1400000US06001407600,06001407600,"Census Tract 4076, Alameda County, California",3990,426,285,154,0,17,0,17,0,17,39,66,111,68,0,17,32,45,129,96,14,23,30,51,190,122,0,17,172,139,117,99,724,338,123,84,316,158,549,207,414,188,513,177,118,78,99,78,15,24
1400000US06001407700,06001407700,"Census Tract 4077, Alameda County, California",3074,255,21,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,26,0,12,26,28,0,12,33,29,42,27,61,38,487,143,80,49,207,85,610,175,193,81,617,137,549,144,80,46,39,43
1400000US06001407800,06001407800,"Census Tract 4078, Alameda County, California",1438,160,26,35,0,12,0,12,0,12,0,12,0,12,4,9,0,12,5,7,14,22,10,14,0,12,11,18,21,26,59,55,209,93,5,8,79,42,346,98,49,24,334,87,171,62,30,20,65,59
1400000US06001407900,06001407900,"Census Tract 4079, Alameda County, California",2112,202,59,48,0,12,0,12,0,12,0,12,7,12,0,12,13,20,75,86,0,12,24,25,9,15,9,15,11,17,0,12,184,81,59,67,80,80,252,87,221,96,544,115,439,96,100,49,26,26
1400000US06001408000,06001408000,"Census Tract 4080, Alameda County, California",1913,140,27,29,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,12,18,0,12,0,12,16,17,2,4,34,20,181,85,0,12,58,37,140,46,122,50,580,122,445,92,160,51,130,56
1400000US06001408100,06001408100,"Census Tract 4081, Alameda County, California",5029,420,4,13,0,17,0,17,0,17,0,17,0,17,0,17,35,55,14,24,9,15,21,24,0,17,40,42,0,17,133,108,374,154,16,28,200,110,801,236,207,105,1841,268,754,181,338,127,242,102
1400000US06001408200,06001408200,"Census Tract 4082, Alameda County, California",2930,284,49,41,0,12,0,12,0,12,61,74,0,12,0,12,0,12,0,12,9,15,10,12,39,37,58,48,52,42,74,56,344,131,53,47,185,90,634,147,331,133,657,129,236,88,95,56,43,44
1400000US06001408300,06001408300,"Census Tract 4083, Alameda County, California",3278,340,18,18,0,12,16,25,0,12,0,12,0,12,0,12,0,12,85,112,13,31,0,12,37,36,145,101,50,65,28,29,436,172,80,57,204,90,816,249,172,74,583,155,364,114,129,61,102,112
1400000US06001408400,06001408400,"Census Tract 4084, Alameda County, California",1996,234,148,78,0,12,32,43,45,53,16,27,14,17,7,12,51,49,70,48,0,12,8,13,87,86,24,20,31,29,33,30,437,137,10,21,219,83,353,114,90,59,221,85,76,54,10,17,14,17
1400000US06001408500,06001408500,"Census Tract 4085, Alameda County, California",3043,260,78,41,0,17,0,17,0,17,53,53,1,2,17,25,0,17,240,92,31,32,55,47,171,83,36,36,74,55,191,102,681,172,143,75,147,73,539,167,225,102,243,96,79,50,27,36,12,19
1400000US06001408600,06001408600,"Census Tract 4086, Alameda County, California",3599,427,154,75,0,17,7,11,9,14,23,36,0,17,0,17,77,105,469,292,56,61,59,66,223,193,163,81,70,48,248,150,638,214,87,70,183,90,676,162,260,113,126,62,60,51,11,15,0,17
