GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US27123030703,27123030703,"Census Tract 307.03, Ramsey County, Minnesota",2291,162,176,90,0,9,0,9,0,9,0,9,7,11,0,9,15,23,0,9,40,45,42,53,52,57,26,24,8,13,62,48,587,115,81,42,134,65,254,99,282,91,321,97,155,70,33,28,16,26
1400000US27123030704,27123030704,"Census Tract 307.04, Ramsey County, Minnesota",2570,229,123,61,0,9,11,16,0,9,7,12,0,9,26,40,12,20,75,75,9,14,13,17,0,9,43,66,98,61,65,58,514,135,206,87,76,49,496,152,259,130,402,141,123,71,12,17,0,9
1400000US27123030800,27123030800,"Census Tract 308, Ramsey County, Minnesota",2777,221,252,134,13,20,0,12,0,12,0,12,14,25,35,37,7,12,22,29,0,12,44,37,41,30,58,39,108,63,112,74,598,148,166,76,84,53,459,152,248,84,386,114,85,42,12,18,33,42
1400000US27123030900,27123030900,"Census Tract 309, Ramsey County, Minnesota",2055,272,200,88,0,9,0,9,0,9,0,9,0,9,8,13,0,9,80,76,36,46,0,9,77,74,51,50,91,73,60,47,403,114,67,40,176,70,302,88,157,78,248,108,84,63,15,22,0,9
1400000US27123031000,27123031000,"Census Tract 310, Ramsey County, Minnesota",2183,199,161,68,0,9,5,9,0,9,0,9,21,31,20,30,12,17,23,34,51,35,30,36,10,15,52,50,55,51,18,21,724,191,146,67,166,81,258,86,120,63,283,122,22,21,6,9,0,9
1400000US27123031100,27123031100,"Census Tract 311, Ramsey County, Minnesota",2384,194,172,86,0,9,0,9,0,9,22,36,0,9,41,44,0,9,0,9,0,9,29,32,34,34,26,42,42,42,116,91,418,100,69,40,197,83,205,77,217,97,516,116,241,87,8,13,31,31
1400000US27123031200,27123031200,"Census Tract 312, Ramsey County, Minnesota",2087,175,45,41,0,9,0,9,0,9,0,9,0,9,0,9,28,44,24,38,0,9,7,11,0,9,16,16,24,23,50,37,522,176,63,57,153,59,341,132,136,50,352,110,271,90,31,31,24,24
1400000US27123031300,27123031300,"Census Tract 313, Ramsey County, Minnesota",1348,122,99,43,0,9,0,9,0,9,0,9,10,16,13,20,0,9,12,17,5,8,5,7,4,6,20,17,61,42,58,32,477,113,119,55,73,33,149,48,106,47,115,45,14,12,8,13,0,9
1400000US27123031400,27123031400,"Census Tract 314, Ramsey County, Minnesota",1674,195,193,47,7,10,0,9,0,9,0,9,0,9,26,31,0,9,75,64,0,9,12,19,31,33,46,36,46,37,57,39,446,113,102,40,120,48,250,72,66,39,140,51,49,31,3,6,5,9
1400000US27123031500,27123031500,"Census Tract 315, Ramsey County, Minnesota",1362,165,153,93,0,9,0,9,0,9,40,36,5,8,0,9,13,17,0,9,26,36,50,45,6,10,19,13,126,69,56,27,282,87,68,37,109,52,184,60,96,49,94,44,32,23,3,6,0,9
1400000US27123031600,27123031600,"Census Tract 316, Ramsey County, Minnesota",2319,282,148,73,0,9,12,19,0,9,0,9,37,41,24,29,43,45,79,54,0,9,119,80,32,34,24,27,7,11,80,60,493,121,45,35,100,57,563,224,199,86,262,100,43,43,9,14,0,9
1400000US27123031701,27123031701,"Census Tract 317.01, Ramsey County, Minnesota",1538,236,151,72,0,9,0,9,13,17,0,9,8,13,7,11,28,45,12,13,0,9,63,60,20,21,39,34,57,66,8,13,319,104,102,53,77,42,379,166,106,54,115,49,34,27,0,9,0,9
1400000US27123031702,27123031702,"Census Tract 317.02, Ramsey County, Minnesota",3266,312,405,167,0,12,0,12,0,12,0,12,13,21,86,99,45,59,101,87,47,67,69,85,152,82,71,65,102,68,81,86,634,190,116,94,220,109,502,162,225,93,306,166,57,45,0,12,34,49
1400000US27123031801,27123031801,"Census Tract 318.01, Ramsey County, Minnesota",2629,234,215,126,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,51,73,99,113,32,43,150,98,49,48,566,119,130,84,289,95,446,116,169,82,301,101,102,74,30,30,0,9
1400000US27123031802,27123031802,"Census Tract 318.02, Ramsey County, Minnesota",2295,147,77,59,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,15,44,53,19,20,7,17,75,39,558,131,135,66,193,72,348,102,246,95,386,120,197,97,0,9,0,9
1400000US27123031900,27123031900,"Census Tract 319, Ramsey County, Minnesota",1407,265,29,44,0,9,0,9,0,9,0,9,0,9,8,12,0,9,0,9,0,9,0,9,8,12,7,15,0,9,41,40,109,49,57,73,51,43,238,86,95,46,479,147,208,81,40,29,37,26
1400000US27123032000,27123032000,"Census Tract 320, Ramsey County, Minnesota",2209,164,24,28,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,65,46,76,51,37,48,569,174,113,61,351,131,230,69,141,59,344,84,176,61,57,41,26,24
1400000US27123032100,27123032100,"Census Tract 321, Ramsey County, Minnesota",1443,160,53,42,0,9,0,9,0,9,0,9,0,9,0,9,0,9,24,30,0,9,18,18,12,18,0,9,21,24,0,9,164,80,11,17,74,57,195,77,52,33,385,116,255,102,73,39,106,72
1400000US27123032200,27123032200,"Census Tract 322, Ramsey County, Minnesota",1786,104,5,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,17,20,22,60,45,304,96,44,43,129,85,205,73,190,80,555,129,249,94,13,20,0,9
1400000US27123032300,27123032300,"Census Tract 323, Ramsey County, Minnesota",2165,147,9,15,0,9,0,9,0,9,0,9,25,33,0,9,0,9,0,9,24,30,22,25,7,12,0,9,1,6,14,18,387,126,70,45,124,57,222,76,170,75,642,112,315,91,73,47,60,38
1400000US27123032400,27123032400,"Census Tract 324, Ramsey County, Minnesota",1767,189,96,65,0,9,0,9,0,9,50,67,0,9,0,9,15,24,13,22,0,9,7,11,8,14,34,39,29,31,5,9,286,96,103,52,217,80,334,123,158,94,302,92,96,59,0,9,14,18
1400000US27123032500,27123032500,"Census Tract 325, Ramsey County, Minnesota",2113,261,243,112,0,9,0,9,0,9,0,9,24,37,32,47,3,6,19,31,37,40,34,39,37,35,33,44,30,25,70,48,393,104,79,43,115,52,390,139,104,52,279,109,158,68,6,10,27,28
1400000US27123032600,27123032600,"Census Tract 326, Ramsey County, Minnesota",2002,169,201,74,0,9,0,9,12,18,11,17,20,28,29,31,25,24,34,30,0,9,63,41,68,43,8,9,71,41,45,28,406,110,161,57,75,44,330,97,129,58,226,74,28,24,50,33,10,11
1400000US27123032700,27123032700,"Census Tract 327, Ramsey County, Minnesota",1304,188,190,49,0,9,0,9,0,9,0,9,27,27,27,32,31,35,35,33,6,9,6,9,30,40,57,41,46,38,21,19,295,83,45,33,105,54,155,66,48,35,129,68,30,25,21,21,0,9
1400000US27123033000,27123033000,"Census Tract 330, Ramsey County, Minnesota",1320,191,53,40,0,9,0,9,0,9,14,22,0,9,3,7,35,55,48,57,37,45,3,6,14,19,59,46,106,52,50,41,223,73,137,65,132,51,166,65,99,41,77,40,51,30,13,12,0,9
1400000US27123033100,27123033100,"Census Tract 331, Ramsey County, Minnesota",906,152,56,41,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,8,20,22,10,15,13,13,74,54,20,17,20,16,226,69,38,47,69,45,171,65,39,31,103,41,20,15,12,12,10,16
1400000US27123033200,27123033200,"Census Tract 332, Ramsey County, Minnesota",2133,221,0,9,0,9,0,9,0,9,0,9,0,9,5,11,5,9,0,9,6,12,3,8,30,25,25,33,29,47,0,9,433,129,32,28,97,57,182,75,96,56,752,157,267,97,110,70,61,42
1400000US27123033300,27123033300,"Census Tract 333, Ramsey County, Minnesota",1948,254,16,33,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,36,58,13,18,0,9,0,9,330,141,43,36,63,49,279,92,48,46,602,132,298,90,132,77,88,43
1400000US27123033400,27123033400,"Census Tract 334, Ramsey County, Minnesota",1552,141,169,96,0,9,0,9,9,13,0,9,39,46,16,27,24,39,7,12,0,9,7,13,3,6,28,25,68,36,12,14,222,78,55,45,84,46,331,92,117,61,248,78,86,39,27,26,0,9
1400000US27123033500,27123033500,"Census Tract 335, Ramsey County, Minnesota",1895,177,125,74,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,44,54,41,33,34,34,102,61,72,48,507,158,78,67,148,77,255,94,117,65,230,88,121,70,0,9,21,24
1400000US27123033600,27123033600,"Census Tract 336, Ramsey County, Minnesota",749,84,103,48,0,9,0,9,0,9,0,9,47,33,0,9,0,9,28,36,6,10,14,22,18,21,4,6,5,7,49,34,181,78,1,2,49,34,132,58,55,35,22,21,27,21,6,11,2,6
1400000US27123033700,27123033700,"Census Tract 337, Ramsey County, Minnesota",927,140,112,62,0,9,0,9,0,9,17,27,0,9,0,9,11,12,22,18,4,10,42,37,32,43,15,13,18,24,24,24,278,69,25,31,72,35,95,41,80,46,64,32,11,17,5,8,0,9
1400000US27123033800,27123033800,"Census Tract 338, Ramsey County, Minnesota",1120,124,14,18,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,12,5,8,0,9,6,8,0,9,18,20,0,9,169,59,66,39,78,36,187,73,80,44,340,90,115,46,22,19,12,13
1400000US27123033900,27123033900,"Census Tract 339, Ramsey County, Minnesota",1043,99,33,26,0,9,0,9,0,9,0,9,14,17,0,9,20,17,10,11,4,7,33,31,20,24,21,28,4,8,2,5,153,53,15,20,44,30,127,47,111,59,302,103,59,28,36,28,35,30
1400000US27123034000,27123034000,"Census Tract 340, Ramsey County, Minnesota",1311,143,10,26,12,25,0,9,0,9,0,9,0,9,10,21,4,6,4,7,0,9,4,11,15,20,5,11,10,21,0,9,215,71,13,19,74,46,158,46,78,36,370,71,214,62,71,33,44,27
1400000US27123034201,27123034201,"Census Tract 342.01, Ramsey County, Minnesota",1628,174,0,9,0,9,0,9,0,9,0,9,0,9,8,13,0,9,0,9,0,9,0,9,9,12,2,4,0,9,8,12,174,83,13,16,70,35,184,88,96,69,625,156,214,91,109,72,116,86
1400000US27123034202,27123034202,"Census Tract 342.02, Ramsey County, Minnesota",4750,286,14,20,0,12,0,12,0,12,0,12,0,12,97,154,0,12,6,13,3,5,16,22,53,79,40,38,64,55,1,5,731,229,118,95,343,170,459,135,412,235,1567,298,561,185,175,122,90,67
1400000US27123034400,27123034400,"Census Tract 344, Ramsey County, Minnesota",1236,123,81,47,0,9,0,9,0,9,19,30,0,9,16,26,16,24,2,4,0,9,8,12,9,11,23,21,35,33,10,9,329,81,41,24,48,33,176,76,116,48,168,53,106,41,25,22,8,9
1400000US27123034500,27123034500,"Census Tract 345, Ramsey County, Minnesota",2494,225,162,84,0,9,0,9,0,9,0,9,0,9,0,9,0,9,23,34,0,9,20,31,37,55,81,91,56,51,30,27,578,163,75,51,222,82,334,91,203,95,471,100,182,80,12,18,8,12
1400000US27123034601,27123034601,"Census Tract 346.01, Ramsey County, Minnesota",3224,350,178,80,0,9,0,9,0,9,0,9,0,9,10,18,0,9,289,312,37,45,46,34,36,31,23,24,124,77,8,14,727,150,113,67,161,69,502,161,355,106,473,116,78,44,47,33,17,20
1400000US27123034602,27123034602,"Census Tract 346.02, Ramsey County, Minnesota",2609,209,268,167,0,9,0,9,26,41,1,2,0,9,0,9,0,9,24,39,0,9,18,19,158,139,78,56,138,131,86,56,456,121,190,71,163,64,268,104,188,82,424,135,106,53,10,17,7,13
1400000US27123034701,27123034701,"Census Tract 347.01, Ramsey County, Minnesota",2635,193,76,58,0,9,0,9,0,9,0,9,0,9,0,9,7,12,0,9,0,9,54,39,54,43,2,5,50,54,65,48,665,147,118,85,194,66,398,112,359,142,421,117,139,73,27,19,6,9
1400000US27123034702,27123034702,"Census Tract 347.02, Ramsey County, Minnesota",2405,244,67,65,0,9,0,9,0,9,0,9,0,9,59,84,11,18,16,26,0,9,25,30,35,32,62,50,64,56,65,44,815,197,141,77,172,68,327,123,103,57,354,95,80,51,9,13,0,9
1400000US27123034900,27123034900,"Census Tract 349, Ramsey County, Minnesota",1597,118,18,21,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,0,9,0,9,2,4,10,16,33,31,49,31,28,29,28,28,132,54,149,60,551,96,371,90,115,56,109,55
1400000US27123035000,27123035000,"Census Tract 350, Ramsey County, Minnesota",1775,153,10,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,14,0,9,15,16,214,90,22,21,28,21,137,66,45,30,577,112,414,103,174,63,130,63
1400000US27123035100,27123035100,"Census Tract 351, Ramsey County, Minnesota",1406,116,20,28,4,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,10,16,0,9,0,9,76,40,1,2,65,48,114,57,74,44,572,119,270,86,83,43,116,51
1400000US27123035200,27123035200,"Census Tract 352, Ramsey County, Minnesota",2369,183,0,9,0,9,0,9,0,9,0,9,33,51,0,9,0,9,8,12,0,9,0,9,0,9,0,9,26,41,24,28,151,72,24,22,80,45,229,81,124,52,987,160,365,102,185,64,133,50
1400000US27123035300,27123035300,"Census Tract 353, Ramsey County, Minnesota",2779,184,8,14,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,35,49,0,9,0,9,37,48,227,103,22,34,91,55,477,146,116,51,971,136,556,123,179,74,60,35
1400000US27123035500,27123035500,"Census Tract 355, Ramsey County, Minnesota",1678,135,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,19,22,0,9,22,36,9,14,110,46,19,19,95,56,143,68,48,34,713,136,334,106,114,58,52,30
1400000US27123035700,27123035700,"Census Tract 357, Ramsey County, Minnesota",1786,115,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,17,48,37,37,30,13,16,98,48,97,60,603,131,317,77,437,108,123,58
1400000US27123035800,27123035800,"Census Tract 358, Ramsey County, Minnesota",2296,213,4,11,0,9,0,9,0,9,12,19,0,9,0,9,5,11,0,9,0,9,2,4,0,9,20,27,8,13,13,21,205,75,59,38,138,59,229,85,61,39,915,139,330,99,203,71,92,44
1400000US27123035900,27123035900,"Census Tract 359, Ramsey County, Minnesota",531,55,24,25,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,28,22,0,9,0,9,12,12,0,9,112,46,17,15,52,24,95,39,27,27,99,30,43,27,14,13,8,16
1400000US27123036000,27123036000,"Census Tract 360, Ramsey County, Minnesota",1772,162,29,29,0,9,0,9,0,9,0,9,8,13,0,9,0,9,0,9,2,7,9,13,1,3,0,9,79,68,22,27,291,94,49,31,53,36,295,88,59,36,494,128,222,74,112,52,47,37
1400000US27123036100,27123036100,"Census Tract 361, Ramsey County, Minnesota",861,217,22,19,0,9,0,9,0,9,0,9,11,9,0,9,17,17,51,52,5,10,22,19,24,26,30,32,30,34,1,2,256,124,91,48,60,40,98,43,29,23,79,58,29,21,6,10,0,9
1400000US27123036300,27123036300,"Census Tract 363, Ramsey County, Minnesota",2107,107,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,31,48,31,49,0,9,0,9,0,9,170,60,30,64,30,25,254,81,41,32,780,134,513,100,143,56,84,38
1400000US27123036400,27123036400,"Census Tract 364, Ramsey County, Minnesota",2673,123,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,12,0,9,0,9,0,9,0,9,237,88,18,20,40,30,160,64,206,82,1109,169,600,119,99,49,196,63
1400000US27123036500,27123036500,"Census Tract 365, Ramsey County, Minnesota",2794,125,12,18,0,9,0,9,0,9,0,9,0,9,0,9,4,10,5,10,11,16,0,9,0,9,0,9,11,16,19,20,315,96,32,31,28,25,367,106,209,72,1063,139,508,114,100,50,110,53
1400000US27123036600,27123036600,"Census Tract 366, Ramsey County, Minnesota",3216,214,11,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,17,11,17,7,12,1,2,195,70,19,22,166,64,567,209,184,101,1160,149,436,94,207,72,242,97
1400000US27123036700,27123036700,"Census Tract 367, Ramsey County, Minnesota",3491,268,25,29,0,9,0,9,0,9,0,9,0,9,0,9,0,9,22,27,0,9,10,16,67,60,107,100,71,74,36,40,767,198,83,50,203,78,523,163,304,107,662,145,423,125,123,63,65,38
1400000US27123036800,27123036800,"Census Tract 368, Ramsey County, Minnesota",1618,145,4,7,5,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,16,0,9,7,10,37,29,8,17,355,133,116,53,149,49,244,69,139,54,346,89,131,48,37,30,28,28
1400000US27123036900,27123036900,"Census Tract 369, Ramsey County, Minnesota",1509,133,5,8,0,9,0,9,0,9,0,9,10,15,0,9,0,9,0,9,0,9,27,23,8,13,8,13,13,13,6,9,449,100,56,44,141,63,269,78,156,62,201,58,146,55,9,12,5,7
1400000US27123037000,27123037000,"Census Tract 370, Ramsey County, Minnesota",1780,159,10,12,0,9,0,9,0,9,1,3,0,9,12,20,0,9,12,20,0,9,1,2,11,20,16,18,8,12,0,9,263,92,76,43,157,60,318,84,147,87,445,124,163,51,87,51,53,42
1400000US27123037100,27123037100,"Census Tract 371, Ramsey County, Minnesota",3029,237,87,47,0,12,0,12,0,12,26,28,0,12,3,13,1,3,115,71,28,31,77,48,25,23,61,50,182,121,30,25,790,179,116,74,116,55,287,106,250,103,512,95,222,82,90,63,11,13
1400000US27123037200,27123037200,"Census Tract 372, Ramsey County, Minnesota",3552,284,153,87,0,12,0,12,0,12,26,35,0,12,11,16,2,11,165,129,22,32,47,46,158,110,132,83,102,101,74,43,715,169,270,103,241,99,475,160,218,87,555,160,136,61,25,28,25,40
1400000US27123037402,27123037402,"Census Tract 374.02, Ramsey County, Minnesota",2850,256,95,95,0,9,0,9,0,9,0,9,6,9,0,9,0,9,24,30,0,9,0,9,21,26,10,14,18,21,69,76,754,149,104,61,197,70,486,154,226,94,558,119,210,109,52,43,20,23
1400000US27123037403,27123037403,"Census Tract 374.03, Ramsey County, Minnesota",3921,314,150,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,68,55,81,0,12,0,12,15,23,0,12,72,70,1026,403,90,83,347,144,564,161,360,142,652,238,345,140,63,58,130,76
1400000US27123037500,27123037500,"Census Tract 375, Ramsey County, Minnesota",3634,217,19,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,15,24,18,30,0,12,65,68,368,133,32,34,69,64,653,177,207,103,1113,227,504,124,288,124,279,121
1400000US27123037601,27123037601,"Census Tract 376.01, Ramsey County, Minnesota",3046,235,8,15,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,13,21,7,11,0,9,336,133,89,106,171,80,420,153,216,99,1027,229,507,173,98,52,154,65
1400000US27123037602,27123037602,"Census Tract 376.02, Ramsey County, Minnesota",3914,468,144,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,81,85,31,43,48,76,0,12,81,85,874,236,67,50,79,78,607,281,271,127,1087,265,310,125,97,62,124,81
1400000US27123040100,27123040100,"Census Tract 401, Ramsey County, Minnesota",5074,242,48,74,0,12,0,12,0,12,0,12,0,12,0,12,17,25,0,12,0,12,17,27,0,12,18,26,23,36,48,50,1083,209,69,44,351,147,644,185,561,141,1475,250,556,155,75,53,89,54
1400000US27123040200,27123040200,"Census Tract 402, Ramsey County, Minnesota",1479,89,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,9,12,12,0,9,0,9,12,12,211,65,6,10,100,37,279,67,129,51,418,76,188,51,67,29,51,31
1400000US27123040301,27123040301,"Census Tract 403.01, Ramsey County, Minnesota",1363,87,3,5,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,0,9,0,9,0,9,0,9,0,9,14,16,319,74,12,12,120,42,235,64,168,44,335,55,122,36,16,15,18,15
1400000US27123040302,27123040302,"Census Tract 403.02, Ramsey County, Minnesota",3553,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,19,0,12,0,12,66,94,0,12,761,201,53,63,233,83,746,186,431,151,808,176,281,129,113,77,53,50
1400000US27123040401,27123040401,"Census Tract 404.01, Ramsey County, Minnesota",2567,127,40,44,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,10,0,9,25,24,25,34,630,123,65,38,177,52,551,138,338,91,467,125,213,76,8,16,23,20
1400000US27123040402,27123040402,"Census Tract 404.02, Ramsey County, Minnesota",3705,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,55,0,12,18,28,31,44,16,25,545,191,221,106,227,90,587,157,446,132,1034,212,451,141,20,23,48,47
1400000US27123040502,27123040502,"Census Tract 405.02, Ramsey County, Minnesota",2007,144,10,15,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,42,45,19,21,32,42,60,55,23,20,593,137,55,34,170,67,400,101,196,72,267,85,140,56,0,9,0,9
1400000US27123040503,27123040503,"Census Tract 405.03, Ramsey County, Minnesota",2547,148,14,18,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,25,22,22,31,49,48,1,2,5,6,602,137,48,29,218,78,341,94,212,69,674,113,233,78,68,34,34,26
1400000US27123040504,27123040504,"Census Tract 405.04, Ramsey County, Minnesota",2739,200,25,22,0,9,3,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,27,28,11,17,6,10,24,26,27,24,682,152,143,66,145,59,397,104,248,82,531,105,365,135,49,40,56,43
1400000US27123040601,27123040601,"Census Tract 406.01, Ramsey County, Minnesota",4243,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,67,12,20,0,12,462,161,60,57,148,81,433,144,218,101,1493,260,796,177,487,157,102,64
1400000US27123040603,27123040603,"Census Tract 406.03, Ramsey County, Minnesota",4187,195,164,107,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,19,29,1,3,22,31,13,20,70,58,767,192,85,81,161,72,581,192,396,144,1353,183,423,115,83,53,47,47
