GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US18097310204,18097310204,"Census Tract 3102.04, Marion County, Indiana",3695,370,92,59,0,16,0,16,0,16,0,16,0,16,0,16,0,16,8,13,0,16,22,22,27,29,40,48,114,84,54,55,916,232,236,122,168,82,624,235,364,149,721,209,268,116,33,33,8,12
1400000US18097310305,18097310305,"Census Tract 3103.05, Marion County, Indiana",3722,370,65,55,0,16,0,16,0,16,0,16,0,16,0,16,0,16,215,206,0,16,105,103,16,27,32,36,186,129,47,51,708,198,157,98,263,130,813,241,300,104,643,176,136,71,20,31,16,27
1400000US18097310306,18097310306,"Census Tract 3103.06, Marion County, Indiana",3582,439,30,33,0,16,0,16,71,110,62,96,0,16,0,16,0,16,138,208,0,16,48,60,132,134,121,97,328,245,141,110,1037,271,172,81,211,95,432,151,300,113,214,93,145,105,0,16,0,16
1400000US18097310308,18097310308,"Census Tract 3103.08, Marion County, Indiana",2118,215,48,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,45,43,0,11,0,11,60,66,8,12,7,12,0,11,268,112,131,99,158,80,439,158,171,77,481,129,217,61,22,21,63,44
1400000US18097310309,18097310309,"Census Tract 3103.09, Marion County, Indiana",2352,292,41,39,0,11,0,11,0,11,0,11,35,47,0,11,10,16,0,11,0,11,63,88,74,92,9,15,112,113,9,14,519,165,140,119,147,78,468,184,323,115,303,110,99,69,0,11,0,11
1400000US18097310310,18097310310,"Census Tract 3103.10, Marion County, Indiana",2994,258,81,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,15,18,87,97,29,46,606,157,43,30,262,94,509,154,284,128,661,152,296,108,85,62,27,30
1400000US18097310311,18097310311,"Census Tract 3103.11, Marion County, Indiana",3268,309,39,50,0,16,0,16,0,16,0,16,0,16,0,16,0,16,37,41,13,21,23,23,18,21,30,31,66,54,42,46,765,204,72,52,260,117,567,178,367,139,534,155,317,117,67,39,51,36
1400000US18097310312,18097310312,"Census Tract 3103.12, Marion County, Indiana",3586,459,31,51,0,16,0,16,0,16,79,127,26,44,81,129,0,16,182,173,0,16,0,16,62,99,12,21,0,16,9,17,709,229,380,188,272,149,570,198,343,234,504,167,229,121,97,73,0,16
1400000US18097320105,18097320105,"Census Tract 3201.05, Marion County, Indiana",3114,242,86,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,68,55,0,11,21,31,2,19,79,63,26,27,33,31,380,149,129,92,179,75,573,168,132,87,880,200,389,105,130,66,7,11
1400000US18097320106,18097320106,"Census Tract 3201.06, Marion County, Indiana",1632,177,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,38,0,11,9,19,0,11,18,25,5,16,290,118,72,60,42,26,187,77,133,77,553,107,161,81,112,52,32,25
1400000US18097320107,18097320107,"Census Tract 3201.07, Marion County, Indiana",1493,134,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,5,0,11,0,11,0,11,77,73,166,43,66,34,111,55,212,85,83,26,419,72,194,55,112,47,51,26
1400000US18097320108,18097320108,"Census Tract 3201.08, Marion County, Indiana",2972,365,32,57,0,11,0,11,0,11,0,11,0,11,0,11,33,55,23,31,17,31,63,73,16,22,137,113,5,8,37,35,634,206,31,33,216,138,714,222,400,206,485,190,129,98,0,11,0,11
1400000US18097320109,18097320109,"Census Tract 3201.09, Marion County, Indiana",1937,110,7,10,0,11,0,11,0,11,0,11,0,11,0,11,18,27,0,11,0,11,57,43,0,11,6,9,3,6,16,18,222,76,7,11,91,44,205,72,191,85,616,119,367,81,96,52,35,25
1400000US18097320202,18097320202,"Census Tract 3202.02, Marion County, Indiana",3135,201,21,44,0,11,0,11,0,11,0,11,0,11,21,33,0,11,4,8,0,11,9,14,10,15,13,16,15,22,0,11,258,85,21,15,47,34,308,95,147,57,1307,192,590,131,204,73,160,63
1400000US18097320203,18097320203,"Census Tract 3202.03, Marion County, Indiana",2535,186,30,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,26,27,36,57,51,57,65,26,33,336,100,109,79,132,46,398,113,58,35,877,162,311,84,60,52,25,28
1400000US18097320204,18097320204,"Census Tract 3202.04, Marion County, Indiana",3443,401,70,73,0,16,0,16,0,16,0,16,39,61,18,27,0,16,37,43,16,26,29,43,19,32,76,82,102,116,0,16,670,308,81,84,126,74,513,132,286,149,940,253,382,145,14,23,25,29
1400000US18097320301,18097320301,"Census Tract 3203.01, Marion County, Indiana",2882,191,35,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,1,3,10,15,20,24,14,14,420,102,19,28,96,47,284,86,182,75,1096,166,434,99,208,80,45,32
1400000US18097320303,18097320303,"Census Tract 3203.03, Marion County, Indiana",2132,260,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,32,0,11,21,21,7,10,0,11,0,11,6,9,280,88,37,38,118,76,189,67,151,63,939,162,275,119,80,74,9,13
1400000US18097320304,18097320304,"Census Tract 3203.04, Marion County, Indiana",4481,376,2,4,5,10,0,16,0,16,0,16,0,16,0,16,0,16,5,10,11,17,0,16,5,11,8,19,23,28,0,16,409,145,80,72,116,100,550,195,214,106,1820,317,737,174,362,149,134,67
1400000US18097320400,18097320400,"Census Tract 3204, Marion County, Indiana",2232,182,26,29,0,11,0,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,24,40,46,20,20,468,140,49,44,155,74,474,134,97,54,450,129,261,88,133,125,40,30
1400000US18097320500,18097320500,"Census Tract 3205, Marion County, Indiana",2039,180,18,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,45,97,86,8,13,368,146,51,38,42,34,175,74,81,41,543,114,401,125,167,66,46,28
1400000US18097320600,18097320600,"Census Tract 3206, Marion County, Indiana",1784,155,25,30,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,0,11,0,11,42,31,16,18,28,26,7,11,288,77,84,59,118,48,256,94,181,72,542,120,75,36,36,38,78,54
1400000US18097320700,18097320700,"Census Tract 3207, Marion County, Indiana",1450,180,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,38,0,11,0,11,0,11,161,102,9,14,52,48,219,102,57,48,483,123,285,78,62,39,95,53
1400000US18097320800,18097320800,"Census Tract 3208, Marion County, Indiana",2135,118,32,44,2,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,12,0,11,9,20,2,4,0,11,167,59,5,10,46,47,252,69,50,25,816,103,428,71,218,38,99,34
1400000US18097320901,18097320901,"Census Tract 3209.01, Marion County, Indiana",4272,264,69,87,0,16,0,16,0,16,0,16,0,16,0,16,0,16,6,13,0,16,72,61,7,16,9,15,23,28,22,30,589,180,55,46,202,113,680,286,316,125,1189,202,834,247,166,97,33,39
1400000US18097320902,18097320902,"Census Tract 3209.02, Marion County, Indiana",2502,211,39,37,0,11,10,17,0,11,0,11,0,11,0,11,0,11,31,52,0,11,13,21,28,32,48,59,29,40,21,23,367,129,116,64,184,84,561,158,309,133,443,133,256,79,29,29,18,21
1400000US18097320903,18097320903,"Census Tract 3209.03, Marion County, Indiana",2769,277,4,7,0,11,0,11,0,11,0,11,0,11,0,11,40,66,119,109,32,37,85,71,48,40,79,70,130,88,56,52,1018,217,117,75,226,97,322,112,158,71,262,103,73,41,0,11,0,11
1400000US18097321001,18097321001,"Census Tract 3210.01, Marion County, Indiana",1866,180,42,69,22,35,0,11,20,28,0,11,15,24,0,11,0,11,0,11,0,11,9,19,0,11,63,44,62,43,38,34,566,134,96,52,131,63,288,82,165,75,258,78,80,48,11,20,0,11
1400000US18097321002,18097321002,"Census Tract 3210.02, Marion County, Indiana",2983,259,81,72,0,11,0,11,0,11,45,49,34,35,0,11,0,11,0,11,0,11,53,63,29,44,59,48,50,64,48,34,417,152,46,36,237,105,257,106,198,95,700,153,413,125,205,84,111,66
1400000US18097321100,18097321100,"Census Tract 3211, Marion County, Indiana",2643,152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,3,2,4,0,11,53,49,33,47,45,46,56,29,89,65,257,92,59,36,105,65,526,155,88,34,693,129,411,95,168,65,56,34
1400000US18097321200,18097321200,"Census Tract 3212, Marion County, Indiana",3766,212,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,44,39,122,80,7,13,38,36,473,167,136,95,1820,266,495,153,580,188,35,36
1400000US18097321300,18097321300,"Census Tract 3213, Marion County, Indiana",1867,224,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,40,10,16,90,50,182,75,81,52,1026,188,340,98,57,37,25,23
1400000US18097321400,18097321400,"Census Tract 3214, Marion County, Indiana",4125,362,40,42,21,33,0,16,0,16,0,16,2,4,0,16,0,16,1,3,0,16,5,9,9,18,22,29,0,16,16,26,652,192,55,53,142,80,811,230,128,80,1503,289,422,144,181,113,115,102
1400000US18097321600,18097321600,"Census Tract 3216, Marion County, Indiana",3656,371,30,47,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,39,42,0,16,41,40,169,120,590,272,111,79,157,114,633,244,189,133,1020,335,432,166,123,90,122,110
1400000US18097321700,18097321700,"Census Tract 3217, Marion County, Indiana",3139,289,3,8,0,11,0,11,0,11,0,11,10,17,3,8,0,11,13,20,0,11,93,105,31,33,14,18,12,18,0,11,421,132,57,34,183,92,310,130,176,82,1122,225,478,127,108,67,105,95
1400000US18097321800,18097321800,"Census Tract 3218, Marion County, Indiana",2707,229,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,30,7,12,175,77,29,26,62,38,110,55,166,80,1297,219,410,84,340,92,91,46
1400000US18097321900,18097321900,"Census Tract 3219, Marion County, Indiana",2195,212,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,9,20,0,16,18,15,16,23,32,30,126,71,24,27,31,22,215,69,43,29,911,202,361,94,277,88,132,61
1400000US18097322000,18097322000,"Census Tract 3220, Marion County, Indiana",2715,286,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,35,40,12,18,117,68,52,45,445,136,168,90,40,32,632,158,271,119,601,180,184,71,98,46,43,34
1400000US18097322100,18097322100,"Census Tract 3221, Marion County, Indiana",1989,236,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,94,70,159,93,16,20,412,189,39,44,101,52,201,80,210,108,405,118,253,114,50,40,41,50
1400000US18097322200,18097322200,"Census Tract 3222, Marion County, Indiana",1394,113,11,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,29,0,11,14,12,23,27,24,20,286,80,43,43,68,37,213,71,61,37,322,66,143,38,131,46,32,20
1400000US18097322300,18097322300,"Census Tract 3223, Marion County, Indiana",1878,159,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,26,12,13,15,23,121,73,22,19,118,59,231,88,87,48,743,141,368,91,101,48,31,25
1400000US18097322400,18097322400,"Census Tract 3224, Marion County, Indiana",2348,280,15,18,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,9,16,10,15,3,7,19,25,0,11,55,48,419,127,33,36,186,93,572,146,352,102,453,124,175,64,38,31,0,11
1400000US18097322500,18097322500,"Census Tract 3225, Marion County, Indiana",1080,153,11,11,0,11,0,11,12,17,25,40,0,11,0,11,0,11,36,31,10,11,7,10,16,16,18,19,88,52,61,60,262,90,29,23,59,39,209,82,49,36,132,49,51,27,0,11,5,8
1400000US18097322600,18097322600,"Census Tract 3226, Marion County, Indiana",2350,267,15,18,0,11,6,10,0,11,0,11,0,11,0,11,0,11,7,13,11,18,0,11,61,83,106,77,177,79,57,44,630,156,108,84,212,80,443,144,206,107,195,102,86,59,14,19,16,24
1400000US18097322700,18097322700,"Census Tract 3227, Marion County, Indiana",1642,157,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,14,15,16,125,89,51,51,37,30,375,107,128,52,98,55,295,120,95,48,241,106,123,49,12,15,35,44
1400000US18097330103,18097330103,"Census Tract 3301.03, Marion County, Indiana",4075,347,24,32,0,16,0,16,0,16,0,16,0,16,0,16,58,94,0,16,0,16,6,12,52,55,28,40,34,29,5,10,519,168,125,118,223,124,503,196,349,161,1627,302,405,157,84,88,33,40
1400000US18097330105,18097330105,"Census Tract 3301.05, Marion County, Indiana",3587,306,33,43,0,16,0,16,0,16,18,28,0,16,0,16,10,17,35,58,11,18,26,41,0,16,16,26,68,54,28,46,911,211,9,13,175,88,478,142,137,69,1115,206,471,210,0,16,46,43
1400000US18097330106,18097330106,"Census Tract 3301.06, Marion County, Indiana",2968,407,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,79,9,19,61,88,168,221,36,44,73,75,6,11,518,185,31,38,191,100,577,177,181,103,851,230,158,81,29,32,23,31
1400000US18097330107,18097330107,"Census Tract 3301.07, Marion County, Indiana",4617,329,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,75,41,34,73,505,131,77,83,150,110,576,193,343,190,1692,249,884,199,206,119,75,73
1400000US18097330108,18097330108,"Census Tract 3301.08, Marion County, Indiana",2666,165,20,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,41,63,0,11,27,41,0,11,48,38,267,99,21,24,72,41,252,85,164,75,978,157,554,123,149,81,73,44
1400000US18097330109,18097330109,"Census Tract 3301.09, Marion County, Indiana",3709,263,38,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,95,92,0,11,0,11,0,11,4,9,30,34,9,16,441,139,108,92,186,98,490,212,340,147,1198,250,604,169,63,47,103,63
1400000US18097330202,18097330202,"Census Tract 3302.02, Marion County, Indiana",5879,370,76,114,0,18,0,18,0,18,0,18,0,18,13,20,13,20,54,86,14,21,21,24,73,53,122,114,145,123,232,166,1578,360,119,87,614,189,1107,341,506,187,897,233,245,114,23,28,27,32
1400000US18097330203,18097330203,"Census Tract 3302.03, Marion County, Indiana",4099,281,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,382,132,27,44,221,92,477,170,232,104,1577,264,762,185,367,128,54,46
1400000US18097330204,18097330204,"Census Tract 3302.04, Marion County, Indiana",3997,286,0,16,0,16,0,16,0,16,50,76,0,16,0,16,0,16,12,27,6,18,0,16,12,19,15,27,41,47,58,48,763,191,17,28,253,151,512,154,292,117,1153,243,616,150,103,70,94,54
1400000US18097330206,18097330206,"Census Tract 3302.06, Marion County, Indiana",3031,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,23,26,12,19,30,44,0,11,539,154,50,44,234,93,379,108,365,114,788,162,528,160,39,49,34,43
1400000US18097330208,18097330208,"Census Tract 3302.08, Marion County, Indiana",1973,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,13,16,19,25,19,23,0,11,233,110,38,54,208,82,341,138,98,44,760,113,190,79,15,17,32,23
1400000US18097330209,18097330209,"Census Tract 3302.09, Marion County, Indiana",6003,393,25,38,0,16,0,16,0,16,0,16,1,2,0,16,0,16,26,33,23,35,0,16,61,56,137,86,164,112,33,43,949,242,23,26,347,166,978,237,475,199,1921,479,729,217,47,43,64,60
1400000US18097330401,18097330401,"Census Tract 3304.01, Marion County, Indiana",4136,323,40,36,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,26,0,16,11,16,15,25,518,177,26,31,149,79,678,172,423,155,1278,234,694,180,199,93,89,73
1400000US18097330500,18097330500,"Census Tract 3305, Marion County, Indiana",4411,443,23,37,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,13,20,46,50,22,41,101,83,188,187,156,126,905,318,169,144,264,126,953,227,351,134,765,228,349,142,17,28,89,79
1400000US18097330600,18097330600,"Census Tract 3306, Marion County, Indiana",3024,399,45,65,0,16,0,16,0,16,0,16,0,16,0,16,0,16,9,15,0,16,152,217,64,46,33,28,12,21,123,110,776,264,270,144,238,86,575,212,143,88,497,160,87,71,0,16,0,16
1400000US18097330700,18097330700,"Census Tract 3307, Marion County, Indiana",4222,384,104,110,0,16,0,16,0,16,0,16,142,225,53,84,0,16,135,109,68,92,232,195,186,207,198,116,260,157,302,202,839,233,427,132,384,145,615,224,160,85,93,69,24,27,0,16,0,16
1400000US18097330803,18097330803,"Census Tract 3308.03, Marion County, Indiana",2029,323,83,90,0,11,0,11,0,11,19,32,23,38,0,11,39,51,63,75,54,49,12,19,32,49,24,28,130,112,36,46,593,177,59,57,205,100,235,96,155,89,224,123,34,32,9,14,0,11
1400000US18097330804,18097330804,"Census Tract 3308.04, Marion County, Indiana",1554,240,87,57,0,11,0,11,0,11,0,11,0,11,0,11,11,17,27,41,0,11,0,11,100,94,45,51,68,46,10,17,420,180,95,62,108,78,286,101,112,71,135,76,10,15,20,30,20,31
1400000US18097330805,18097330805,"Census Tract 3308.05, Marion County, Indiana",1850,279,35,44,0,11,0,11,24,39,0,11,30,46,71,84,26,41,57,66,0,11,6,9,6,11,157,115,80,52,81,93,480,125,107,54,113,74,346,132,138,81,93,63,0,11,0,11,0,11
1400000US18097330806,18097330806,"Census Tract 3308.06, Marion County, Indiana",2142,240,64,53,0,11,0,11,0,11,0,11,9,14,62,79,18,26,146,122,6,11,47,46,23,35,60,51,69,55,76,67,471,125,159,74,139,77,466,147,193,110,108,71,26,32,0,11,0,11
1400000US18097330900,18097330900,"Census Tract 3309, Marion County, Indiana",2915,411,14,21,0,11,15,25,0,11,0,11,0,11,0,11,0,11,40,55,0,11,29,46,72,72,31,38,207,128,81,58,949,265,396,182,171,100,296,135,215,141,333,142,66,81,0,11,0,11
1400000US18097331000,18097331000,"Census Tract 3310, Marion County, Indiana",3025,271,59,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,20,8,14,53,37,140,63,54,35,85,42,1205,220,73,48,244,107,638,152,225,99,160,68,63,41,0,11,0,11
1400000US18097340101,18097340101,"Census Tract 3401.01, Marion County, Indiana",2620,256,44,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,29,0,11,0,11,0,11,34,36,59,65,51,45,805,173,112,55,215,107,349,109,190,88,389,129,234,96,103,72,6,11
1400000US18097340102,18097340102,"Census Tract 3401.02, Marion County, Indiana",2636,296,41,33,0,11,0,11,0,11,0,11,31,43,0,11,17,21,106,81,0,11,7,15,119,79,30,26,72,53,46,40,657,154,179,114,226,110,470,181,231,114,246,112,70,49,50,62,38,38
1400000US18097340108,18097340108,"Census Tract 3401.08, Marion County, Indiana",1212,192,3,4,0,11,0,11,6,10,0,11,0,11,0,11,0,11,27,24,19,22,40,29,37,33,37,32,93,59,46,33,372,87,64,38,52,31,173,62,134,63,85,42,2,4,0,11,22,27
1400000US18097340109,18097340109,"Census Tract 3401.09, Marion County, Indiana",905,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,27,60,48,0,11,0,11,0,11,30,38,13,21,0,11,193,74,51,47,83,41,202,82,54,33,98,43,70,40,0,11,32,22
1400000US18097340110,18097340110,"Census Tract 3401.10, Marion County, Indiana",3228,417,0,16,0,16,0,16,0,16,0,16,0,16,42,61,0,16,60,96,0,16,79,95,25,42,196,231,55,86,69,79,666,225,253,156,290,142,733,204,297,145,418,171,45,45,0,16,0,16
1400000US18097340111,18097340111,"Census Tract 3401.11, Marion County, Indiana",2145,207,7,12,0,11,0,11,0,11,0,11,0,11,0,11,2,4,0,11,21,33,6,8,68,74,56,56,31,24,53,49,366,108,119,52,207,86,246,96,247,92,488,89,199,97,13,22,16,20
1400000US18097340112,18097340112,"Census Tract 3401.12, Marion County, Indiana",3342,332,80,76,0,11,0,11,0,11,0,11,0,11,16,25,0,11,53,70,0,11,0,11,24,27,11,23,67,75,20,23,497,166,105,58,265,150,743,233,351,189,897,254,147,67,54,64,12,19
1400000US18097340113,18097340113,"Census Tract 3401.13, Marion County, Indiana",2738,321,11,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,124,92,64,44,43,35,34,31,725,159,118,63,212,81,573,163,128,65,401,169,270,127,9,14,26,30
1400000US18097340114,18097340114,"Census Tract 3401.14, Marion County, Indiana",2975,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,34,6,10,92,76,54,33,14,16,723,131,230,96,237,68,442,139,253,73,702,134,151,61,39,34,9,14
1400000US18097340201,18097340201,"Census Tract 3402.01, Marion County, Indiana",2139,211,38,36,0,11,0,11,26,39,10,16,16,26,47,48,9,14,108,71,92,105,20,29,77,61,27,32,64,61,58,42,716,136,18,20,136,77,323,96,102,87,181,106,71,38,0,11,0,11
1400000US18097340202,18097340202,"Census Tract 3402.02, Marion County, Indiana",2543,230,65,50,0,11,0,11,0,11,0,11,8,13,0,11,0,11,11,18,23,23,33,41,50,43,71,52,110,70,73,48,633,139,122,67,150,90,425,116,260,97,367,114,108,51,22,26,12,18
1400000US18097340300,18097340300,"Census Tract 3403, Marion County, Indiana",4567,552,251,142,0,16,28,45,16,28,55,66,0,16,138,112,71,84,224,175,57,55,162,124,111,94,177,133,487,340,274,135,1251,307,246,190,243,122,266,137,110,65,335,147,32,36,33,44,0,16
1400000US18097340400,18097340400,"Census Tract 3404, Marion County, Indiana",2145,237,46,39,0,11,0,11,0,11,0,11,85,59,0,11,7,10,145,96,16,25,119,93,24,24,141,69,88,49,45,49,481,136,135,58,185,73,445,121,73,63,91,52,19,20,0,11,0,11
