GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US53033000900,53033000900,"Census Tract 9, King County, Washington",1506,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,2,4,4,6,15,22,7,10,83,38,4,7,48,28,108,40,67,27,489,91,348,66,115,42,206,57
1400000US53033001000,53033001000,"Census Tract 10, King County, Washington",1380,108,17,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23,0,12,4,8,7,13,15,16,5,7,117,60,36,30,34,22,284,80,97,42,379,79,246,63,45,23,78,27
1400000US53033001100,53033001100,"Census Tract 11, King County, Washington",1923,183,0,12,0,12,0,12,0,12,7,14,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,30,45,0,12,169,82,50,47,79,40,294,109,111,41,597,151,469,102,78,45,27,28
1400000US53033001200,53033001200,"Census Tract 12, King County, Washington",4852,361,55,49,0,17,4,10,0,17,0,17,0,17,0,17,0,17,36,55,0,17,0,17,81,76,69,70,24,39,181,130,673,208,31,33,281,126,918,306,343,123,1468,273,516,180,74,48,98,71
1400000US53033001300,53033001300,"Census Tract 13, King County, Washington",3416,255,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,66,91,0,12,58,85,0,12,29,46,40,48,81,67,281,150,87,66,109,73,521,140,326,155,1089,205,527,154,125,101,64,62
1400000US53033001400,53033001400,"Census Tract 14, King County, Washington",4056,378,0,17,0,17,0,17,0,17,0,17,17,30,0,17,0,17,20,30,0,17,29,32,14,23,165,125,81,86,56,49,368,150,83,71,251,135,462,187,303,107,1325,253,627,189,83,67,172,92
1400000US53033001500,53033001500,"Census Tract 15, King County, Washington",1827,110,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,147,64,15,25,149,78,136,49,76,42,782,135,271,81,103,59,121,64
1400000US53033001600,53033001600,"Census Tract 16, King County, Washington",3219,147,10,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,12,0,12,82,93,221,61,73,52,112,53,445,106,292,115,1093,182,604,113,183,61,95,60
1400000US53033001701,53033001701,"Census Tract 17.01, King County, Washington",3083,252,0,12,16,24,0,12,0,12,0,12,0,12,0,12,14,22,14,16,0,12,0,12,0,12,14,21,45,39,94,84,255,101,72,47,204,87,293,93,223,79,1146,180,519,145,113,66,61,44
1400000US53033001702,53033001702,"Census Tract 17.02, King County, Washington",3420,325,47,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,25,0,12,9,24,5,11,0,12,5,11,56,63,293,99,74,50,256,114,499,150,469,148,1259,257,353,123,28,26,47,50
1400000US53033001800,53033001800,"Census Tract 18, King County, Washington",3678,440,66,81,0,17,0,17,143,222,0,17,0,17,47,74,0,17,19,31,0,17,19,31,0,17,0,17,0,17,27,32,269,122,0,17,98,68,367,150,438,181,1553,359,429,166,128,98,75,79
1400000US53033001900,53033001900,"Census Tract 19, King County, Washington",3464,246,19,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,44,5,11,8,15,0,12,38,54,9,13,48,41,272,77,71,46,128,59,616,217,337,131,1171,172,426,108,141,68,148,82
1400000US53033002000,53033002000,"Census Tract 20, King County, Washington",2750,170,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,10,15,8,13,0,12,0,12,10,16,17,20,11,17,220,130,48,63,54,60,403,128,175,66,1071,177,513,97,89,47,112,54
1400000US53033002100,53033002100,"Census Tract 21, King County, Washington",3199,190,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,20,23,22,24,0,12,24,32,314,193,32,31,114,49,337,97,200,72,1153,171,551,115,138,55,275,98
1400000US53033002200,53033002200,"Census Tract 22, King County, Washington",4094,252,0,17,0,17,0,17,0,17,0,17,0,17,5,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,11,290,122,23,33,94,67,349,127,292,128,1270,225,971,261,421,150,370,139
1400000US53033002400,53033002400,"Census Tract 24, King County, Washington",2205,144,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,23,0,12,0,12,9,15,7,11,74,43,18,20,77,38,387,122,125,67,689,139,484,117,160,63,137,54
1400000US53033002500,53033002500,"Census Tract 25, King County, Washington",2244,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,51,59,39,73,50,283,143,150,69,888,144,482,120,48,37,163,72
1400000US53033002600,53033002600,"Census Tract 26, King County, Washington",3586,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,291,103,20,17,94,43,375,90,255,96,1486,206,662,131,177,73,225,83
1400000US53033002700,53033002700,"Census Tract 27, King County, Washington",4480,442,13,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,0,17,17,32,17,27,47,50,18,27,278,156,38,44,166,114,538,162,204,110,1729,369,769,181,348,136,286,142
1400000US53033002800,53033002800,"Census Tract 28, King County, Washington",3572,305,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,2,4,6,11,2,4,25,24,156,78,38,51,90,57,442,164,215,92,1732,297,534,160,202,89,115,85
1400000US53033002900,53033002900,"Census Tract 29, King County, Washington",3249,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,26,8,14,1,2,32,30,237,86,91,72,54,32,365,96,176,100,1224,134,804,121,139,58,94,48
1400000US53033003000,53033003000,"Census Tract 30, King County, Washington",4049,328,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,19,1,2,0,17,14,22,0,17,18,28,14,21,0,17,466,195,15,23,123,87,428,129,289,115,1607,272,794,237,195,74,73,48
1400000US53033003100,53033003100,"Census Tract 31, King County, Washington",4598,263,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,26,0,17,18,28,1,4,30,33,69,89,17,27,335,119,15,23,145,84,540,135,369,151,1885,222,795,156,229,106,134,68
1400000US53033003200,53033003200,"Census Tract 32, King County, Washington",6340,339,0,17,0,17,0,17,0,17,0,17,0,17,13,21,0,17,0,17,13,20,38,37,22,37,0,17,16,25,0,17,357,158,84,55,198,88,621,195,530,149,2869,374,1131,259,229,127,219,86
1400000US53033003300,53033003300,"Census Tract 33, King County, Washington",5375,311,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,18,0,17,34,53,11,20,41,47,30,33,0,17,221,111,82,78,229,120,572,200,517,157,2340,323,877,182,232,112,178,103
1400000US53033003400,53033003400,"Census Tract 34, King County, Washington",2649,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,41,7,12,84,46,183,78,269,91,1081,185,733,121,149,77,75,42
1400000US53033003500,53033003500,"Census Tract 35, King County, Washington",2955,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,3,6,2,5,3,5,19,20,0,12,12,16,136,61,61,42,69,49,428,125,178,79,965,145,785,143,232,89,61,36
1400000US53033003600,53033003600,"Census Tract 36, King County, Washington",4703,462,0,17,0,17,0,17,0,17,0,17,0,17,7,16,0,17,0,17,0,17,0,17,0,17,25,29,0,17,0,17,250,100,54,48,129,94,332,137,187,76,2335,465,945,213,278,94,161,101
1400000US53033003800,53033003800,"Census Tract 38, King County, Washington",1478,109,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,8,0,12,0,12,29,23,115,59,9,13,27,20,172,63,91,40,462,71,277,61,129,50,150,42
1400000US53033003900,53033003900,"Census Tract 39, King County, Washington",2147,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,116,65,19,21,66,35,311,93,153,65,791,122,360,83,120,53,203,74
1400000US53033004000,53033004000,"Census Tract 40, King County, Washington",2181,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,16,0,12,59,48,8,12,110,73,12,18,90,58,142,73,47,35,785,144,427,105,300,106,194,70
1400000US53033004100,53033004100,"Census Tract 41, King County, Washington",5353,290,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4,9,0,17,0,17,0,17,38,41,0,17,22,36,30,42,131,75,39,40,89,63,268,174,390,162,2092,278,942,177,650,174,658,219
1400000US53033004200,53033004200,"Census Tract 42, King County, Washington",5822,319,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,34,38,0,17,0,17,0,17,16,25,191,165,18,28,138,95,515,169,232,81,2314,322,1580,265,386,120,398,129
1400000US53033004301,53033004301,"Census Tract 43.01, King County, Washington",2246,213,0,12,0,12,0,12,0,12,0,12,10,15,20,32,0,12,0,12,0,12,9,21,0,12,0,12,0,12,17,28,145,70,0,12,23,18,165,60,122,61,778,150,613,151,153,74,191,57
1400000US53033004302,53033004302,"Census Tract 43.02, King County, Washington",1126,181,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,18,21,68,40,0,12,31,25,97,63,91,65,449,138,201,80,31,28,123,70
1400000US53033004400,53033004400,"Census Tract 44, King County, Washington",3424,454,0,17,17,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,197,170,18,29,120,83,301,129,87,156,1591,352,521,178,263,133,309,148
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",2072,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,0,12,0,12,162,64,10,13,74,55,233,97,107,66,848,152,418,97,85,43,117,71
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",2588,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,32,0,12,0,12,18,26,10,13,112,61,10,13,72,44,215,72,57,39,1125,161,650,123,195,69,102,50
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",7459,416,24,38,0,17,0,17,0,17,0,17,0,17,26,42,0,17,0,17,0,17,58,61,30,49,20,32,54,59,60,68,727,385,39,61,325,186,694,237,579,304,2991,502,1172,326,403,168,257,154
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",4001,327,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,20,31,0,12,0,12,29,32,125,62,23,31,161,92,517,182,199,91,1795,270,742,212,235,84,140,74
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",5539,389,4,8,0,17,0,17,0,17,0,17,4,9,4,9,0,17,8,13,0,17,0,17,20,25,0,17,18,26,33,37,250,128,47,55,159,78,416,153,289,154,2919,420,791,221,166,82,411,148
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",2963,289,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,117,69,0,12,57,39,309,107,156,64,1398,286,611,166,139,50,146,71
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",2811,221,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,51,0,12,10,16,8,12,131,57,58,56,73,40,206,97,108,71,1052,172,698,120,178,68,249,73
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",3190,389,16,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,28,21,33,15,25,2,5,35,36,94,67,67,49,155,113,373,137,194,133,1174,235,628,176,266,140,133,76
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",1926,357,9,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,69,80,28,46,69,82,0,17,29,36,158,68,28,28,50,81,416,232,156,96,451,126,319,112,40,66,104,67
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",236,80,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,35,8,17,14,21,6,13,37,39,0,17,94,38,57,28,5,7,0,17
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",4030,250,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,35,0,17,0,17,103,80,0,17,64,48,344,148,328,122,1892,285,817,191,217,105,249,121
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",4787,278,21,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,26,12,21,22,36,55,50,162,82,0,17,88,62,415,132,314,146,1820,250,1101,197,467,141,294,119
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",4756,247,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,31,35,68,75,286,113,70,56,158,83,596,227,338,139,1905,256,743,228,347,149,214,126
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",3996,271,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,0,17,52,81,48,54,378,133,56,44,171,97,660,169,377,161,1645,258,416,137,55,52,112,71
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",4236,319,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,5,17,27,0,17,36,40,16,25,283,152,113,117,245,125,387,120,248,119,1839,316,778,237,148,79,124,85
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",4228,395,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,190,101,12,19,198,120,414,163,137,84,1728,319,884,222,468,242,197,98
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",4113,375,43,61,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,13,0,17,21,33,101,64,0,17,199,101,437,204,286,172,1485,278,925,236,387,184,222,93
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",4110,296,15,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,8,11,19,0,17,0,17,168,108,0,17,91,64,437,159,153,87,1994,307,784,197,324,154,130,83
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",2928,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,12,18,10,16,0,12,141,65,56,39,28,26,139,60,67,44,960,148,800,117,457,112,240,76
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",3912,268,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,20,33,0,12,5,10,0,12,129,90,9,14,47,40,498,160,123,87,1408,233,1008,215,446,156,214,94
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",2456,127,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,5,12,0,12,0,12,65,44,38,33,59,37,138,57,86,47,1021,148,442,113,398,102,180,62
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",3627,280,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,2,4,0,12,22,32,43,69,126,83,17,24,98,106,452,217,195,137,1164,203,801,225,369,131,336,128
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",3080,353,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,9,0,12,0,12,0,12,0,12,20,32,0,12,132,104,18,27,79,64,209,111,307,112,1376,299,655,164,59,46,222,138
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",6478,497,36,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,20,0,17,15,24,33,47,32,52,0,17,0,17,257,135,98,65,75,63,871,282,358,192,2585,352,1591,456,396,181,123,83
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",2332,187,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,11,13,93,55,19,22,14,17,226,82,152,69,1112,172,456,121,166,60,70,40
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",3677,216,74,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23,16,25,15,22,143,77,51,46,116,69,333,138,208,99,1564,211,748,194,309,123,84,70
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",6557,424,80,76,0,17,0,17,0,17,0,17,0,17,0,17,118,150,0,17,0,17,0,17,6,12,0,17,72,116,56,65,358,136,99,91,243,140,705,235,450,223,2964,408,953,336,208,101,245,155
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",3286,301,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,5,12,7,13,0,12,0,12,24,27,0,12,341,200,88,58,83,46,354,126,99,64,1348,225,719,183,187,87,26,28
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",5482,453,91,105,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4,11,0,17,34,59,0,17,0,17,5,12,107,67,183,124,131,88,41,49,616,227,540,215,2127,384,1403,299,131,98,69,73
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",4710,363,0,17,0,17,0,17,0,17,26,41,0,17,15,25,40,63,9,15,0,17,15,20,6,15,28,32,44,38,45,37,295,109,49,47,142,91,1046,248,116,67,1559,315,819,224,322,124,134,94
1400000US53033007401,53033007401,"Census Tract 74.01, King County, Washington",4453,311,38,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,59,96,0,17,19,31,160,115,18,28,143,84,575,195,373,238,1898,267,828,219,101,74,241,140
1400000US53033007402,53033007402,"Census Tract 74.02, King County, Washington",4433,357,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,33,25,33,35,42,469,191,76,43,144,93,698,235,410,280,1589,307,619,200,191,94,157,76
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",6334,567,0,17,0,17,2,4,0,17,0,17,0,17,1,3,0,17,0,17,0,17,0,17,20,33,0,17,0,17,30,45,220,197,25,38,227,165,842,286,726,412,2776,438,925,308,406,220,134,101
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",3041,251,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,9,17,11,16,16,25,6,12,245,136,10,12,35,31,383,129,159,72,1164,177,610,144,251,115,132,62
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",3647,320,44,69,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,9,0,17,0,17,0,17,33,54,0,17,0,17,409,211,77,75,134,74,350,123,223,92,1338,242,689,154,137,76,210,101
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",4137,318,11,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,55,0,17,0,17,16,24,38,62,38,58,0,17,131,108,38,50,126,86,302,121,125,89,1408,235,1005,221,632,207,228,108
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",4971,451,17,26,0,17,0,17,0,17,1,2,0,17,0,17,0,17,0,17,14,23,18,29,11,20,75,77,58,73,0,17,240,115,96,66,240,139,591,188,295,96,2186,426,608,169,263,101,258,199
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",5452,598,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,75,120,20,46,0,17,26,43,372,191,177,110,361,248,639,244,129,91,1727,438,1289,507,369,204,268,163
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",2814,253,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,27,0,12,0,12,0,12,26,34,40,37,263,131,174,100,150,85,576,194,140,93,912,170,344,156,79,49,84,71
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",3992,512,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,34,23,46,91,139,57,55,50,41,96,74,49,39,477,184,218,79,127,74,509,156,184,129,1130,237,703,203,196,94,56,43
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",3216,351,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,180,128,15,23,256,138,494,196,105,69,1246,240,528,226,252,120,125,74
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",2485,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,6,15,8,18,8,18,10,14,6,14,40,50,184,94,90,84,112,53,428,146,179,77,857,138,425,111,108,68,13,18
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",3225,279,0,12,0,12,0,12,0,12,0,12,0,12,15,25,52,84,0,12,0,12,0,12,10,22,0,12,8,15,25,30,132,76,73,53,206,118,406,136,291,117,1246,198,469,140,157,71,135,83
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",3512,251,121,69,16,23,0,12,0,12,0,12,0,12,0,12,7,11,38,45,8,12,66,54,62,63,51,48,177,74,58,51,421,104,301,101,225,90,698,162,193,91,607,114,231,78,134,64,98,47
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",2304,346,78,60,0,12,47,21,0,12,0,12,0,12,28,46,10,15,0,12,7,13,26,33,45,72,8,12,31,70,39,30,66,47,114,100,72,43,133,69,98,70,925,199,358,150,89,62,130,86
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",3109,357,18,19,0,12,0,12,0,12,0,12,0,12,0,12,28,61,30,33,27,43,62,76,56,63,16,19,46,62,48,34,183,90,35,25,122,47,592,181,303,127,993,197,218,78,202,91,130,73
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",2862,293,0,12,0,12,0,12,0,12,33,38,51,78,0,12,22,34,28,43,0,12,12,12,9,13,18,17,21,31,18,16,243,104,19,20,138,79,429,184,129,57,1117,207,402,109,129,58,44,32
