GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US48113000606,48113000606,"Census Tract 6.06, Dallas County, Texas",2730,211,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,143,63,11,18,152,84,357,131,136,76,1087,189,410,110,296,101,138,62
1400000US48113000701,48113000701,"Census Tract 7.01, Dallas County, Texas",3634,281,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,15,25,0,13,0,13,0,13,0,13,1,11,0,13,90,72,0,13,84,54,191,115,78,47,1713,308,821,193,429,157,196,113
1400000US48113000702,48113000702,"Census Tract 7.02, Dallas County, Texas",2493,253,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,45,0,13,0,13,20,31,0,13,0,13,9,15,95,87,64,60,53,50,402,184,93,60,912,269,461,151,202,89,148,133
1400000US48113000800,48113000800,"Census Tract 8, Dallas County, Texas",4614,445,164,81,0,18,0,18,0,18,0,18,86,75,17,26,13,21,304,171,90,88,173,123,223,179,48,57,32,49,122,92,613,258,134,109,155,105,482,212,258,138,1119,334,395,133,174,90,12,21
1400000US48113000900,48113000900,"Census Tract 9, Dallas County, Texas",3350,398,124,77,0,13,0,13,0,13,0,13,66,100,0,13,90,106,155,131,24,34,25,41,337,181,44,71,149,106,31,51,309,139,179,135,111,85,253,122,54,55,1034,250,262,113,92,69,11,18
1400000US48113001001,48113001001,"Census Tract 10.01, Dallas County, Texas",1399,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,24,0,13,20,25,0,13,34,33,13,20,3,8,107,44,20,20,64,30,123,49,86,47,618,122,195,67,89,34,9,14
1400000US48113001002,48113001002,"Census Tract 10.02, Dallas County, Texas",1415,161,32,25,0,13,0,13,0,13,20,26,19,19,19,21,15,16,54,34,14,15,12,16,9,11,34,40,14,15,28,22,92,37,40,24,44,22,209,88,54,35,484,129,160,58,43,24,19,18
1400000US48113001101,48113001101,"Census Tract 11.01, Dallas County, Texas",2752,346,11,19,0,13,0,13,58,90,6,11,0,13,0,13,0,13,53,39,8,11,3,6,101,142,23,33,30,39,8,13,315,202,24,24,25,28,603,199,90,56,892,183,338,91,74,46,90,54
1400000US48113001102,48113001102,"Census Tract 11.02, Dallas County, Texas",1998,185,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,105,56,0,13,58,55,155,80,134,75,969,194,386,136,161,67,18,19
1400000US48113001202,48113001202,"Census Tract 12.02, Dallas County, Texas",2425,210,16,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,38,0,13,31,46,60,86,97,68,30,34,7,11,244,90,33,31,84,42,483,157,91,57,872,177,232,76,87,47,32,26
1400000US48113001203,48113001203,"Census Tract 12.03, Dallas County, Texas",1024,96,25,24,0,13,0,13,0,13,4,8,29,22,4,7,0,13,36,32,11,14,48,47,37,35,27,25,35,37,13,19,176,74,35,34,31,16,128,50,20,18,224,49,90,40,41,26,10,10
1400000US48113001204,48113001204,"Census Tract 12.04, Dallas County, Texas",1746,193,224,158,0,13,6,8,10,15,12,21,84,57,47,39,41,37,272,107,15,19,89,70,171,63,86,52,97,57,23,24,199,115,78,46,52,31,121,71,55,40,50,43,14,14,0,13,0,13
1400000US48113001301,48113001301,"Census Tract 13.01, Dallas County, Texas",1869,219,1,3,0,13,0,13,0,13,0,13,7,15,0,13,0,13,39,41,14,22,0,13,6,15,0,13,5,11,45,51,126,80,25,31,41,32,295,163,129,71,645,151,297,101,128,59,66,43
1400000US48113001302,48113001302,"Census Tract 13.02, Dallas County, Texas",1624,191,0,13,0,13,0,13,0,13,0,13,22,28,15,24,0,13,118,84,0,13,8,12,64,64,0,13,66,57,85,55,172,89,75,57,118,63,229,94,44,35,424,113,138,76,33,26,13,17
1400000US48113001400,48113001400,"Census Tract 14, Dallas County, Texas",2673,268,0,13,0,13,0,13,12,20,0,13,58,51,0,13,0,13,245,118,10,15,16,24,209,127,95,100,98,99,26,42,243,85,101,62,30,27,400,132,248,101,547,143,195,82,108,107,32,25
1400000US48113001502,48113001502,"Census Tract 15.02, Dallas County, Texas",2141,230,48,45,0,13,0,13,19,31,5,9,60,53,36,39,57,52,275,131,7,11,32,34,122,63,78,66,55,43,73,55,297,95,99,53,129,85,284,116,91,55,215,104,140,78,19,21,0,13
1400000US48113001503,48113001503,"Census Tract 15.03, Dallas County, Texas",2162,255,158,96,0,13,10,15,41,47,3,12,43,67,32,35,53,51,267,137,0,13,102,63,139,91,45,52,159,99,20,24,262,94,57,48,37,31,273,99,80,55,282,103,68,44,11,19,20,30
1400000US48113001504,48113001504,"Census Tract 15.04, Dallas County, Texas",1941,255,36,40,0,13,0,13,47,76,0,13,16,26,0,13,26,36,132,80,24,27,0,13,67,55,31,33,130,90,0,13,311,97,61,47,74,53,434,152,62,49,318,85,137,66,35,30,0,13
1400000US48113001600,48113001600,"Census Tract 16, Dallas County, Texas",3081,257,23,28,0,13,0,13,0,13,9,16,25,31,0,13,12,21,31,35,8,13,38,43,28,33,54,56,59,60,8,17,508,187,53,46,64,48,411,132,132,73,938,182,432,146,153,92,95,62
1400000US48113001701,48113001701,"Census Tract 17.01, Dallas County, Texas",414,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,13,14,18,3,5,10,10,26,24,34,18,122,45,84,39,109,23,0,13
1400000US48113001703,48113001703,"Census Tract 17.03, Dallas County, Texas",2866,363,0,13,17,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,136,138,0,13,43,41,162,97,59,50,1287,276,664,184,462,149,36,41
1400000US48113001704,48113001704,"Census Tract 17.04, Dallas County, Texas",1096,166,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,17,0,13,20,21,50,30,0,13,439,147,380,120,134,80,54,30
1400000US48113001800,48113001800,"Census Tract 18, Dallas County, Texas",3352,437,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,134,155,75,84,15,24,250,114,95,93,1785,357,599,203,325,160,60,48
1400000US48113001900,48113001900,"Census Tract 19, Dallas County, Texas",4344,475,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,57,93,0,18,0,18,0,18,0,18,0,18,259,186,0,18,125,97,366,159,190,151,1827,359,745,202,502,218,273,152
1400000US48113002000,48113002000,"Census Tract 20, Dallas County, Texas",4010,363,260,110,0,18,14,22,20,33,21,35,38,40,20,32,82,63,310,183,13,20,212,130,196,114,116,115,171,120,16,25,771,275,101,87,146,86,448,199,156,90,652,191,199,97,10,16,38,35
1400000US48113002100,48113002100,"Census Tract 21, Dallas County, Texas",1355,136,13,12,0,13,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,34,25,24,19,10,16,0,13,95,51,29,28,82,45,259,63,45,28,477,97,221,70,43,29,16,14
1400000US48113002200,48113002200,"Census Tract 22, Dallas County, Texas",1509,179,0,13,0,13,0,13,0,13,0,13,9,21,0,13,0,13,27,43,2,7,0,13,29,39,16,24,18,27,0,13,147,77,17,20,28,25,101,58,240,99,588,149,144,61,136,70,7,10
1400000US48113002400,48113002400,"Census Tract 24, Dallas County, Texas",2087,322,141,76,0,13,0,13,0,13,0,13,104,81,51,41,34,30,205,97,53,47,108,77,319,153,35,32,104,75,6,10,223,84,193,98,35,30,240,99,33,27,168,87,12,15,7,11,16,19
1400000US48113002500,48113002500,"Census Tract 25, Dallas County, Texas",3001,267,270,107,0,13,0,13,0,13,12,18,40,35,32,39,165,103,272,130,22,25,100,81,371,182,158,85,81,51,62,43,547,141,35,42,113,66,417,139,131,75,81,61,77,66,9,14,6,10
1400000US48113002701,48113002701,"Census Tract 27.01, Dallas County, Texas",1659,227,49,49,0,13,0,13,0,13,0,13,13,15,0,13,15,26,19,20,28,26,26,32,126,71,128,77,139,91,143,81,434,155,160,95,101,59,187,120,48,45,43,42,0,13,0,13,0,13
1400000US48113002702,48113002702,"Census Tract 27.02, Dallas County, Texas",1133,128,7,11,0,13,0,13,0,13,15,23,10,14,8,11,0,13,16,20,19,20,5,7,88,45,78,41,90,46,37,28,318,93,73,44,45,31,248,80,32,28,36,30,0,13,8,12,0,13
1400000US48113003101,48113003101,"Census Tract 31.01, Dallas County, Texas",2691,257,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,52,0,13,138,84,42,54,57,49,238,113,170,98,1378,218,400,116,189,96,35,32
1400000US48113003400,48113003400,"Census Tract 34, Dallas County, Texas",953,108,18,25,0,13,0,13,9,15,13,18,20,22,0,13,0,13,28,28,0,13,19,22,56,38,42,27,102,52,11,14,194,48,51,30,80,38,159,62,65,42,80,38,6,10,0,13,0,13
1400000US48113003700,48113003700,"Census Tract 37, Dallas County, Texas",2241,256,35,36,0,13,0,13,22,33,0,13,0,13,0,13,0,13,21,30,11,19,45,45,118,67,68,51,129,72,97,61,778,161,58,49,137,68,368,110,97,63,182,82,62,50,0,13,13,19
1400000US48113003800,48113003800,"Census Tract 38, Dallas County, Texas",1380,184,24,29,0,13,0,13,0,13,6,9,20,27,0,13,0,13,0,13,0,13,36,25,48,32,86,46,124,62,37,32,467,113,82,42,99,40,207,82,69,48,38,34,11,13,13,21,13,21
1400000US48113003901,48113003901,"Census Tract 39.01, Dallas County, Texas",1132,154,29,28,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13,0,13,19,20,24,24,36,30,163,55,54,46,408,109,48,29,80,57,197,82,34,38,36,25,0,13,0,13,0,13
1400000US48113003902,48113003902,"Census Tract 39.02, Dallas County, Texas",1146,189,18,16,0,13,0,13,13,21,0,13,4,6,0,13,17,28,86,55,0,13,31,22,25,21,125,69,74,51,56,41,301,77,46,41,45,30,187,59,48,35,53,26,17,18,0,13,0,13
1400000US48113004000,48113004000,"Census Tract 40, Dallas County, Texas",725,111,21,16,0,13,0,13,0,13,0,13,7,13,0,13,0,13,15,16,5,7,16,18,32,34,16,18,39,27,29,30,294,83,26,20,56,29,109,44,20,16,27,20,13,13,0,13,0,13
1400000US48113004100,48113004100,"Census Tract 41, Dallas County, Texas",671,125,6,17,0,13,0,13,0,13,0,13,0,13,0,13,5,8,54,45,36,45,0,13,73,56,5,7,32,22,10,13,147,78,68,35,30,33,104,56,20,22,81,59,0,13,0,13,0,13
1400000US48113004201,48113004201,"Census Tract 42.01, Dallas County, Texas",2730,256,67,54,0,13,0,13,0,13,18,30,82,68,23,37,15,24,114,106,40,56,87,79,156,106,33,34,58,44,25,33,522,172,43,38,117,83,383,106,40,26,575,149,175,81,135,73,22,21
1400000US48113004202,48113004202,"Census Tract 42.02, Dallas County, Texas",1725,171,83,50,0,13,0,13,0,13,0,13,30,26,20,21,0,13,148,62,52,34,86,65,125,61,51,36,56,43,9,11,186,73,35,28,63,45,155,76,32,29,385,66,155,51,30,16,24,30
1400000US48113004300,48113004300,"Census Tract 43, Dallas County, Texas",1157,153,99,51,0,13,0,13,0,13,13,19,24,19,1,5,66,53,135,80,54,34,6,10,88,54,51,39,35,27,56,39,158,67,91,42,32,25,156,73,11,12,80,37,0,13,1,3,0,13
1400000US48113004400,48113004400,"Census Tract 44, Dallas County, Texas",2490,209,1,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,71,121,0,13,0,13,9,15,15,27,0,13,39,44,170,77,79,82,94,57,464,162,147,73,731,142,361,138,199,71,110,61
1400000US48113004500,48113004500,"Census Tract 45, Dallas County, Texas",3608,370,183,91,0,18,0,18,9,15,12,18,41,31,103,80,9,15,345,149,129,68,93,72,294,182,166,127,90,55,186,112,498,150,107,71,162,88,359,131,176,93,381,104,198,92,45,34,22,23
1400000US48113004600,48113004600,"Census Tract 46, Dallas County, Texas",1202,167,16,15,0,13,0,13,0,13,18,23,0,13,19,30,3,7,27,34,6,8,59,37,16,14,23,39,29,28,15,23,220,77,41,39,45,38,168,90,67,44,246,84,136,52,24,17,24,32
1400000US48113004700,48113004700,"Census Tract 47, Dallas County, Texas",2117,272,91,48,0,13,5,8,5,7,42,37,45,41,21,17,16,20,292,109,97,86,84,47,199,66,164,62,56,35,30,30,481,122,60,44,46,27,90,46,56,38,185,74,48,32,4,6,0,13
1400000US48113004800,48113004800,"Census Tract 48, Dallas County, Texas",1449,172,68,35,0,13,0,13,12,15,36,31,28,26,14,22,32,27,282,122,44,33,59,45,148,77,64,41,59,40,32,25,277,83,26,31,40,27,94,47,45,30,89,46,0,13,0,13,0,13
1400000US48113004900,48113004900,"Census Tract 49, Dallas County, Texas",2551,312,109,80,0,13,0,13,0,13,0,13,121,115,26,31,0,13,109,68,43,55,69,50,195,148,157,84,132,79,43,54,807,201,154,81,44,37,364,126,57,51,94,56,18,20,0,13,9,14
1400000US48113005000,48113005000,"Census Tract 50, Dallas County, Texas",2725,308,241,125,0,13,0,13,0,13,53,60,93,56,47,47,24,37,282,98,59,40,69,57,189,101,120,66,153,89,125,98,670,215,44,33,100,91,223,105,36,36,134,72,63,43,0,13,0,13
1400000US48113005100,48113005100,"Census Tract 51, Dallas County, Texas",1837,193,100,60,0,13,0,13,10,16,55,47,10,12,0,13,17,27,144,68,52,38,23,25,82,53,151,68,124,70,62,45,367,134,79,47,39,27,236,96,48,34,146,81,69,39,17,18,6,9
1400000US48113005200,48113005200,"Census Tract 52, Dallas County, Texas",2776,316,317,156,37,45,0,13,0,13,18,25,62,44,0,13,27,31,287,126,59,51,42,44,149,75,98,84,149,103,40,47,618,233,124,73,59,48,241,142,108,87,225,99,96,55,7,11,13,19
1400000US48113005300,48113005300,"Census Tract 53, Dallas County, Texas",4080,365,175,84,0,18,0,18,13,20,23,27,137,94,25,31,24,26,361,148,153,96,286,145,267,134,251,124,114,99,170,94,682,174,270,120,129,66,421,131,230,101,215,104,112,61,0,18,22,24
1400000US48113005400,48113005400,"Census Tract 54, Dallas County, Texas",3304,416,155,82,0,18,0,18,7,11,21,44,35,39,99,98,22,25,271,139,20,23,71,61,323,247,88,59,134,84,136,59,904,218,111,68,91,52,459,156,43,49,282,144,19,23,13,21,0,18
1400000US48113005500,48113005500,"Census Tract 55, Dallas County, Texas",2473,300,31,25,8,12,0,13,0,13,25,39,53,62,0,13,40,41,58,50,9,14,120,78,197,126,39,29,198,107,47,36,547,133,60,47,100,65,597,217,110,71,188,79,46,26,0,13,0,13
1400000US48113005600,48113005600,"Census Tract 56, Dallas County, Texas",4114,440,473,216,0,18,0,18,35,43,93,74,74,61,138,91,45,37,433,148,82,66,193,101,458,162,168,89,192,86,54,38,886,175,164,65,138,75,242,120,72,42,128,91,22,35,13,22,11,15
1400000US48113005700,48113005700,"Census Tract 57, Dallas County, Texas",2930,374,54,41,0,13,0,13,0,13,18,28,30,32,0,13,15,24,107,68,62,52,153,72,230,92,168,82,158,88,82,61,948,253,198,76,147,78,319,107,120,81,92,67,29,30,0,13,0,13
1400000US48113005901,48113005901,"Census Tract 59.01, Dallas County, Texas",3483,257,85,63,0,18,0,18,0,18,9,14,43,48,61,50,61,50,150,92,46,48,169,81,223,99,191,112,152,81,90,56,1014,178,150,105,196,77,475,163,187,111,118,59,63,35,0,18,0,18
1400000US48113005902,48113005902,"Census Tract 59.02, Dallas County, Texas",2829,315,82,53,0,13,0,13,3,8,9,14,0,13,3,8,24,20,146,140,10,15,47,45,192,98,90,51,192,89,115,56,692,186,155,95,202,83,420,117,138,76,215,104,75,46,19,34,0,13
1400000US48113006001,48113006001,"Census Tract 60.01, Dallas County, Texas",2247,239,186,101,0,13,0,13,23,36,1,5,49,48,58,51,43,50,196,105,2,8,103,84,182,79,77,68,155,97,53,38,584,169,109,64,83,50,218,89,12,15,98,76,15,17,0,13,0,13
1400000US48113006002,48113006002,"Census Tract 60.02, Dallas County, Texas",2722,261,7,11,0,18,0,18,0,18,23,36,0,18,0,18,0,18,18,18,0,18,65,72,51,40,99,79,149,79,41,40,652,127,167,84,76,46,587,166,165,90,511,145,83,50,28,32,0,18
1400000US48113006100,48113006100,"Census Tract 61, Dallas County, Texas",2549,264,81,78,0,13,0,13,21,34,0,13,44,50,0,13,0,13,108,71,17,27,48,40,102,64,141,71,138,82,30,29,497,138,142,66,148,67,439,139,166,64,281,98,117,61,16,17,13,15
1400000US48113006200,48113006200,"Census Tract 62, Dallas County, Texas",3241,284,109,82,0,18,0,18,0,18,74,66,42,47,0,18,93,76,210,92,0,18,86,78,171,97,135,90,158,78,77,76,658,180,168,101,241,120,500,147,126,63,247,86,136,98,10,17,0,18
1400000US48113006301,48113006301,"Census Tract 63.01, Dallas County, Texas",3456,290,149,85,0,18,0,18,0,18,0,18,64,59,37,30,10,16,460,195,34,35,49,49,321,157,72,52,118,82,199,163,686,209,189,109,149,82,466,201,145,93,267,121,41,29,0,18,0,18
1400000US48113006302,48113006302,"Census Tract 63.02, Dallas County, Texas",2679,285,143,77,0,13,7,10,21,32,9,16,31,24,5,11,48,62,115,93,0,13,224,185,207,119,135,105,129,97,45,45,770,184,108,56,67,38,257,101,110,86,130,60,81,44,28,30,9,15
1400000US48113006401,48113006401,"Census Tract 64.01, Dallas County, Texas",1483,112,51,29,0,13,0,13,0,13,18,16,13,15,18,17,31,25,175,65,45,32,36,27,142,85,73,41,32,24,60,42,354,86,30,24,58,34,175,60,67,42,80,50,25,23,0,13,0,13
1400000US48113006402,48113006402,"Census Tract 64.02, Dallas County, Texas",3301,268,277,135,0,18,10,15,57,52,7,11,60,51,22,29,59,49,435,149,141,74,271,114,288,115,82,57,151,80,128,70,667,176,139,76,86,68,224,117,91,70,101,61,5,9,0,18,0,18
1400000US48113006501,48113006501,"Census Tract 65.01, Dallas County, Texas",3522,331,203,114,0,18,0,18,17,19,10,16,141,76,72,48,108,103,361,124,124,115,145,103,337,182,104,74,62,51,94,62,983,230,152,61,47,34,350,107,112,85,74,54,0,18,26,29,0,18
1400000US48113006502,48113006502,"Census Tract 65.02, Dallas County, Texas",2401,189,96,50,0,13,11,16,12,19,12,19,121,71,25,24,23,21,239,87,34,27,197,87,250,97,97,43,143,74,49,23,653,133,99,34,45,31,175,72,71,40,45,33,4,7,0,13,0,13
1400000US48113006700,48113006700,"Census Tract 67, Dallas County, Texas",4643,389,265,113,0,18,0,18,6,11,74,83,77,71,93,82,109,76,438,147,208,115,264,133,496,202,264,120,108,85,164,76,1106,326,84,63,163,102,398,175,103,73,188,91,35,39,0,18,0,18
1400000US48113006800,48113006800,"Census Tract 68, Dallas County, Texas",3240,326,112,64,0,18,0,18,10,16,0,18,30,38,56,52,38,51,238,110,57,47,68,43,308,192,54,43,214,114,125,104,822,205,74,55,116,65,369,133,135,73,325,133,76,35,13,22,0,18
1400000US48113006900,48113006900,"Census Tract 69, Dallas County, Texas",1977,155,39,38,0,13,0,13,0,13,24,39,0,13,25,40,27,31,131,81,11,19,123,99,173,92,42,41,38,34,19,19,693,173,88,45,84,48,210,82,32,39,177,86,26,24,15,17,0,13
1400000US48113007101,48113007101,"Census Tract 71.01, Dallas County, Texas",1588,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,6,10,6,10,5,8,47,30,0,13,63,51,152,76,72,66,655,111,288,80,243,66,45,32
1400000US48113007102,48113007102,"Census Tract 71.02, Dallas County, Texas",3999,414,78,84,0,18,0,18,0,18,78,126,15,25,59,91,0,18,90,86,0,18,17,28,143,92,39,44,76,65,144,107,984,304,37,61,156,102,576,179,97,98,978,263,349,135,66,48,17,27
1400000US48113007201,48113007201,"Census Tract 72.01, Dallas County, Texas",4716,552,222,142,0,18,0,18,63,72,76,77,174,112,100,94,11,16,827,281,150,108,285,150,633,230,395,226,157,142,157,138,744,254,96,82,47,64,292,140,0,18,264,152,23,38,0,18,0,18
1400000US48113007202,48113007202,"Census Tract 72.02, Dallas County, Texas",4820,546,251,214,0,18,0,18,0,18,207,142,145,135,89,106,88,77,355,161,143,104,345,194,712,240,161,103,114,92,197,146,1139,323,138,95,89,91,423,178,70,83,154,117,0,18,0,18,0,18
1400000US48113007301,48113007301,"Census Tract 73.01, Dallas County, Texas",1437,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,29,1,2,29,21,113,39,8,11,695,100,315,79,210,64,34,28
1400000US48113007302,48113007302,"Census Tract 73.02, Dallas County, Texas",3453,209,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,102,87,34,55,11,18,172,112,14,23,18,21,0,13,383,120,21,34,57,40,381,118,233,112,1147,144,413,128,375,99,83,49
1400000US48113007601,48113007601,"Census Tract 76.01, Dallas County, Texas",1518,167,0,13,0,13,0,13,0,13,0,13,0,13,22,24,45,49,6,9,0,13,4,7,27,30,26,29,0,13,5,8,153,75,28,23,15,18,85,30,36,27,618,114,216,70,165,67,67,38
