GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US48113007810,48113007810,"Census Tract 78.10, Dallas County, Texas",1663,151,51469,18338,67.3,7.2,95313,17955,29.0,7.0,36083,15279,0.0,2.2,-,**,2.3,2.2,173155,172842,0.0,2.2,-,**,0.6,0.9,-,**,0.7,1.1,-,**,19.2,5.4,31098,23543,49.2,6.1,123177,33016,9.1,5.9,(X),(X),45.9,9.2,(X),(X),31.4,7.9,(X),(X),13.7,3.0,(X),(X),1078,172,96719,23025,46.1,8.4,124896,59524,53.9,8.4,65536,60612,77.9,8.5,(X),(X),9.2,6.1,(X),(X),12.9,9.3,(X),(X),585,134,37125,17207,58.8,14.8,(X),(X),50.1,16.2,(X),(X),8.7,7.9,(X),(X),41.2,14.8,(X),(X),35.4,13.6,(X),(X),5.8,8.4,(X),(X),39.5,(X),(X),(X),39.8,(X),(X),(X),39.0,(X),(X),(X)
1400000US48113007811,48113007811,"Census Tract 78.11, Dallas County, Texas",2631,175,32838,7297,38.5,7.1,45399,8117,50.6,6.8,25217,9845,0.0,1.4,-,**,2.7,3.1,-,**,0.0,1.4,-,**,7.3,4.2,(X),(X),0.8,1.1,-,**,20.8,6.0,35172,19304,24.6,5.6,50394,6599,19.1,6.2,23889,9325,46.2,7.3,40436,8460,27.6,6.2,26356,1898,7.2,3.5,41641,19545,1339,208,26359,7548,57.4,11.7,23125,11987,42.6,11.7,35259,25079,40.3,11.6,(X),(X),38.9,11.1,(X),(X),20.8,9.8,(X),(X),1292,209,35060,4310,49.2,11.5,(X),(X),36.6,9.8,(X),(X),12.6,7.7,(X),(X),50.8,11.5,(X),(X),41.2,10.6,(X),(X),9.6,7.2,(X),(X),45.0,(X),(X),(X),49.6,(X),(X),(X),38.2,(X),(X),(X)
1400000US48113007812,48113007812,"Census Tract 78.12, Dallas County, Texas",1135,38,151375,21578,93.1,5.1,149137,17074,1.6,1.6,-,**,0.4,0.8,-,**,3.2,4.3,-,**,0.0,3.2,-,**,0.0,3.2,-,**,1.7,1.7,-,**,0.6,1.0,-,**,93.1,5.1,149137,17074,0.0,3.2,-,**,28.3,4.1,168068,62857,48.5,5.0,171818,44518,23.3,3.4,112000,23115,946,58,177895,32824,37.6,5.7,183750,79349,62.4,5.7,171818,29408,99.0,1.6,178487,32997,1.0,1.6,-,**,0.0,3.9,-,**,189,58,79792,22557,50.3,16.5,(X),(X),43.4,16.3,(X),(X),6.9,7.9,(X),(X),49.7,16.5,(X),(X),33.9,15.3,(X),(X),15.9,12.0,(X),(X),24.0,(X),(X),(X),26.8,(X),(X),(X),9.5,(X),(X),(X)
1400000US48113007815,48113007815,"Census Tract 78.15, Dallas County, Texas",1585,98,23592,3806,50.0,6.7,23641,6459,21.2,5.2,31250,17052,0.9,1.4,-,**,16.5,4.5,22237,2745,0.0,2.3,-,**,5.2,3.4,20147,8845,6.2,4.0,33810,22965,32.4,6.5,19766,5905,22.7,5.3,35972,15622,8.8,4.4,(X),(X),55.6,6.3,(X),(X),33.0,6.4,(X),(X),2.5,1.8,(X),(X),1033,105,23958,4276,69.2,7.8,20915,3078,30.8,7.8,34643,9480,61.2,7.2,25667,8724,32.9,6.9,18750,9777,5.9,5.0,30350,16410,552,105,18750,6332,32.4,8.6,(X),(X),24.1,9.0,(X),(X),8.3,7.4,(X),(X),67.6,8.6,(X),(X),51.8,9.8,(X),(X),15.8,9.3,(X),(X),44.2,(X),(X),(X),49.1,(X),(X),(X),31.0,(X),(X),(X)
1400000US48113007818,48113007818,"Census Tract 78.18, Dallas County, Texas",2421,168,25886,2136,53.0,7.8,27185,6317,32.4,7.7,25181,5038,0.0,1.5,-,**,6.4,4.1,(X),(X),0.0,1.5,-,**,5.4,3.6,20307,11789,2.8,2.3,25509,3304,41.1,7.8,25797,5342,17.8,5.1,30291,10093,10.2,5.2,15268,12461,52.5,8.2,26843,5432,24.9,6.4,27244,7710,12.5,4.8,18382,7625,1131,174,24650,5548,59.6,11.4,20588,2925,40.4,11.4,40774,22342,46.8,12.6,(X),(X),21.6,10.6,(X),(X),31.7,10.5,(X),(X),1290,195,25728,3084,36.3,10.2,(X),(X),34.0,10.1,(X),(X),2.3,2.2,(X),(X),63.7,10.2,(X),(X),52.2,10.3,(X),(X),11.5,7.0,(X),(X),54.1,(X),(X),(X),70.0,(X),(X),(X),37.4,(X),(X),(X)
1400000US48113007819,48113007819,"Census Tract 78.19, Dallas County, Texas",1179,117,26458,5770,57.1,7.5,26734,6025,33.0,7.7,25515,12256,0.0,3.1,-,**,4.3,3.6,(X),(X),0.0,3.1,-,**,4.8,3.6,(X),(X),0.8,1.2,-,**,37.5,8.3,22988,3106,25.9,7.5,34620,7310,6.0,3.5,14276,8174,60.8,6.9,26115,6774,27.2,7.2,31856,19654,5.9,3.8,19741,13839,441,122,31855,8930,38.8,14.6,24688,6999,61.2,14.6,40500,4791,55.3,15.0,(X),(X),19.5,10.4,(X),(X),25.2,14.2,(X),(X),738,121,22031,3757,45.1,10.6,(X),(X),36.6,10.2,(X),(X),8.5,5.9,(X),(X),54.9,10.6,(X),(X),43.1,10.1,(X),(X),11.8,7.4,(X),(X),44.4,(X),(X),(X),52.8,(X),(X),(X),39.3,(X),(X),(X)
1400000US48113007820,48113007820,"Census Tract 78.20, Dallas County, Texas",2174,188,26147,3887,42.8,8.7,29640,5255,40.4,8.3,26269,7523,1.3,1.4,-,**,8.0,4.2,(X),(X),0.0,1.7,-,**,7.5,4.9,20952,2045,0.0,1.7,-,**,27.4,7.0,19625,3587,23.7,6.9,31978,17927,9.1,4.6,(X),(X),56.8,8.2,(X),(X),25.9,7.2,(X),(X),8.2,3.5,(X),(X),1177,182,26125,6947,69.7,10.2,19213,1864,30.3,10.2,39933,4150,46.0,11.8,40234,18001,29.3,11.5,17148,8037,24.6,9.8,27298,9162,997,196,20790,6256,30.2,12.6,26020,19486,23.8,10.7,18821,10760,6.4,6.6,-,**,69.8,12.6,20345,8471,54.3,14.1,21148,17407,15.5,10.5,16188,10720,50.9,(X),(X),(X),49.9,(X),(X),(X),48.1,(X),(X),(X)
1400000US48113007821,48113007821,"Census Tract 78.21, Dallas County, Texas",1317,148,27464,4745,44.3,8.5,27174,6471,36.0,8.8,26319,6537,0.0,2.8,-,**,2.5,2.8,-,**,0.0,2.8,-,**,9.3,5.0,30536,13291,7.8,6.1,(X),(X),45.3,7.6,27029,6985,8.4,4.4,29712,26266,13.1,6.5,(X),(X),51.1,9.8,(X),(X),32.6,9.3,(X),(X),3.1,2.7,(X),(X),756,147,26304,5685,42.3,10.6,26630,7961,57.7,10.6,24762,9131,60.2,13.6,(X),(X),28.2,10.7,(X),(X),11.6,8.4,(X),(X),561,150,27740,5623,36.5,15.7,(X),(X),33.9,15.4,(X),(X),2.7,3.0,(X),(X),63.5,15.7,(X),(X),55.4,17.3,(X),(X),8.0,12.4,(X),(X),57.3,(X),(X),(X),58.3,(X),(X),(X),56.0,(X),(X),(X)
1400000US48113007822,48113007822,"Census Tract 78.22, Dallas County, Texas",759,56,46985,15250,73.6,8.2,51797,11716,18.8,7.2,52880,29067,0.0,4.8,-,**,0.0,4.8,-,**,0.0,4.8,-,**,4.1,3.7,"2,500-",***,3.4,3.3,(X),(X),14.5,5.9,24868,15003,64.6,6.7,54167,8540,18.4,7.1,32656,23141,50.1,7.4,57976,12549,12.6,3.9,57917,36652,18.8,2.8,35096,13677,189,58,54583,20464,33.3,16.1,(X),(X),66.7,16.1,(X),(X),78.8,12.6,(X),(X),18.5,11.8,(X),(X),2.6,3.9,(X),(X),570,73,37188,29179,40.9,9.6,(X),(X),37.0,8.8,(X),(X),3.9,3.7,(X),(X),59.1,9.6,(X),(X),42.5,10.0,(X),(X),16.7,9.8,(X),(X),35.0,(X),(X),(X),26.5,(X),(X),(X),37.9,(X),(X),(X)
1400000US48113007823,48113007823,"Census Tract 78.23, Dallas County, Texas",348,40,30563,4933,62.4,10.7,31510,5996,22.1,10.5,(X),(X),0.0,10.2,-,**,0.0,10.2,-,**,0.0,10.2,-,**,15.5,9.4,24688,14412,0.0,10.2,-,**,67.0,11.1,30781,7503,10.9,6.2,43750,39879,19.8,12.7,(X),(X),44.0,14.3,(X),(X),27.3,14.0,(X),(X),8.9,5.4,(X),(X),267,39,24750,10852,57.3,11.8,15750,3551,42.7,11.8,51719,18606,21.0,11.5,(X),(X),58.1,12.5,(X),(X),21.0,11.7,(X),(X),81,35,30568,26861,54.3,23.6,(X),(X),43.2,22.8,(X),(X),11.1,16.4,(X),(X),45.7,23.6,(X),(X),38.3,24.9,(X),(X),7.4,10.3,(X),(X),53.7,(X),(X),(X),47.9,(X),(X),(X),50.6,(X),(X),(X)
1400000US48113007824,48113007824,"Census Tract 78.24, Dallas County, Texas",701,28,150457,9610,92.6,4.4,150884,8573,1.9,2.0,-,**,0.6,0.8,-,**,1.1,1.6,-,**,0.0,5.2,-,**,1.0,1.5,-,**,2.9,3.4,-,**,4.0,3.8,"250,000+",***,89.6,5.5,150610,8768,0.0,5.2,-,**,32.0,4.2,195000,72510,39.4,6.6,148750,23449,28.7,6.6,104659,65605,590,50,155313,15193,37.5,6.4,170795,34139,62.5,6.4,150724,11124,92.9,4.2,(X),(X),4.1,3.1,(X),(X),3.1,2.5,(X),(X),111,44,72750,59256,48.6,19.1,(X),(X),45.0,19.0,(X),(X),3.6,5.2,(X),(X),51.4,19.1,(X),(X),32.4,22.0,(X),(X),18.9,19.0,(X),(X),23.5,(X),(X),(X),24.7,(X),(X),(X),17.1,(X),(X),(X)
1400000US48113007825,48113007825,"Census Tract 78.25, Dallas County, Texas",2211,182,51537,24681,57.8,9.3,103654,37279,34.4,9.1,24655,5996,0.0,1.7,-,**,1.8,2.6,-,**,0.0,1.7,-,**,6.0,6.0,(X),(X),0.0,1.7,-,**,17.0,8.0,(X),(X),46.8,7.3,114250,35922,7.1,6.1,20410,10914,43.8,7.2,50697,24790,33.7,7.4,92768,64463,15.4,3.4,80521,61289,1636,228,68500,22294,58.3,10.9,49375,48979,41.7,10.9,81250,76267,53.7,9.9,(X),(X),38.2,11.3,(X),(X),8.1,7.1,(X),(X),575,191,26515,8561,47.1,16.2,(X),(X),39.7,16.1,(X),(X),7.5,7.2,(X),(X),52.9,16.2,(X),(X),48.5,16.5,(X),(X),4.3,7.0,(X),(X),37.9,(X),(X),(X),36.4,(X),(X),(X),41.2,(X),(X),(X)
1400000US48113007826,48113007826,"Census Tract 78.26, Dallas County, Texas",214,54,35192,13009,53.3,17.3,35385,10189,35.0,18.2,(X),(X),1.9,2.5,-,**,4.2,6.5,-,**,0.0,16.0,-,**,5.6,6.4,-,**,0.0,16.0,-,**,10.7,7.4,49688,37321,48.1,16.5,32188,15347,4.2,6.7,(X),(X),50.5,17.5,(X),(X),43.5,17.8,(X),(X),1.9,2.8,(X),(X),79,49,62188,57517,24.1,24.4,(X),(X),75.9,24.4,(X),(X),31.6,26.0,(X),(X),36.7,28.6,(X),(X),31.6,37.2,(X),(X),135,42,25417,9814,60.7,18.7,(X),(X),57.8,18.9,(X),(X),3.0,4.0,(X),(X),39.3,18.7,(X),(X),34.1,18.1,(X),(X),5.2,6.6,(X),(X),26.2,(X),(X),(X),41.8,(X),(X),(X),17.0,(X),(X),(X)
1400000US48113007827,48113007827,"Census Tract 78.27, Dallas County, Texas",1245,106,31908,3818,40.2,7.4,43068,18489,47.8,6.3,31131,3990,0.0,3.0,-,**,0.7,1.3,-,**,0.0,3.0,-,**,5.7,3.5,22361,21039,5.5,3.9,(X),(X),15.3,4.5,30363,9136,30.6,7.0,46055,11500,8.8,4.6,31471,23733,45.2,7.7,32961,11688,38.9,7.5,30500,6139,7.1,2.3,38750,33177,557,105,31399,4941,51.3,12.8,25179,8609,48.7,12.8,60208,46103,50.4,11.2,(X),(X),40.0,12.3,(X),(X),9.5,7.0,(X),(X),688,106,33125,10462,56.1,9.6,(X),(X),51.6,9.7,(X),(X),4.5,4.2,(X),(X),43.9,9.6,(X),(X),36.2,9.8,(X),(X),7.7,4.9,(X),(X),43.1,(X),(X),(X),58.2,(X),(X),(X),30.8,(X),(X),(X)
1400000US48113007902,48113007902,"Census Tract 79.02, Dallas County, Texas",2543,161,64786,11858,91.0,5.6,64753,12153,5.9,5.1,(X),(X),0.6,0.8,-,**,1.2,1.4,-,**,0.0,1.5,-,**,0.0,1.5,-,**,1.3,1.2,146250,85933,6.8,2.6,(X),(X),84.2,6.0,66406,12485,1.3,2.0,-,**,40.2,5.4,93176,18678,34.2,5.5,85809,44972,24.3,3.6,38229,6807,1074,161,110313,20895,41.4,9.8,102386,44899,58.6,9.8,117703,21145,87.6,6.6,(X),(X),8.7,6.7,(X),(X),3.7,2.8,(X),(X),1469,217,41138,11502,58.5,9.5,(X),(X),54.6,9.4,(X),(X),3.9,2.9,(X),(X),41.5,9.5,(X),(X),34.8,10.2,(X),(X),6.7,4.8,(X),(X),24.8,(X),(X),(X),25.1,(X),(X),(X),24.6,(X),(X),(X)
1400000US48113007903,48113007903,"Census Tract 79.03, Dallas County, Texas",1039,53,84427,15537,93.6,3.1,89700,19687,0.6,1.1,-,**,0.3,0.5,-,**,3.9,3.0,(X),(X),0.0,3.5,-,**,1.2,1.2,-,**,0.5,0.8,-,**,8.4,4.7,(X),(X),86.2,5.2,100278,20787,14.3,5.7,(X),(X),36.1,6.7,(X),(X),25.1,4.6,(X),(X),24.4,3.8,(X),(X),493,64,126761,24952,32.9,7.4,112083,75127,67.1,7.4,126989,24550,91.3,4.9,(X),(X),6.3,4.2,(X),(X),2.4,2.6,(X),(X),546,80,63415,6005,53.1,10.7,(X),(X),38.3,9.3,(X),(X),14.8,9.1,(X),(X),46.9,10.7,(X),(X),26.2,9.1,(X),(X),20.7,9.9,(X),(X),33.0,(X),(X),(X),41.8,(X),(X),(X),25.1,(X),(X),(X)
1400000US48113007906,48113007906,"Census Tract 79.06, Dallas County, Texas",1105,52,136719,32964,93.0,3.0,131250,32732,1.9,2.1,-,**,0.6,1.1,-,**,1.6,1.8,-,**,0.0,3.3,-,**,0.0,3.3,-,**,2.8,3.0,(X),(X),0.8,1.3,-,**,92.2,3.3,129844,31902,0.5,0.8,-,**,24.8,5.4,156667,48448,38.7,6.5,158750,67399,36.0,5.6,102500,45490,670,89,176250,22416,48.4,8.3,228889,65914,51.6,8.3,156042,30051,83.4,9.8,(X),(X),14.8,9.7,(X),(X),1.8,2.8,(X),(X),435,95,81319,33929,66.2,14.7,(X),(X),66.2,14.7,(X),(X),0.0,8.3,(X),(X),33.8,14.7,(X),(X),33.8,14.7,(X),(X),0.0,8.3,(X),(X),23.0,(X),(X),(X),27.9,(X),(X),(X),15.4,(X),(X),(X)
1400000US48113007909,48113007909,"Census Tract 79.09, Dallas County, Texas",1502,81,41096,5366,67.2,8.5,46579,8867,15.0,7.1,33776,5340,0.0,2.5,-,**,8.6,4.2,47277,17176,0.0,2.5,-,**,5.6,4.5,32188,6328,3.6,2.8,(X),(X),12.3,5.7,32048,6256,60.3,8.7,50515,8102,18.2,6.2,33486,3003,58.5,7.0,50239,5851,17.8,4.8,41197,15288,5.5,1.8,18250,16009,282,96,56731,19296,41.1,17.4,54500,30451,58.9,17.4,57115,28004,72.7,18.8,60114,13280,21.3,18.5,33750,10429,6.0,7.0,-,**,1220,113,40562,4510,47.4,8.7,41273,7199,43.2,9.0,41349,12559,4.2,2.8,41103,20027,52.6,8.7,38824,8374,46.0,8.7,36708,8783,6.6,3.0,59306,13035,19.9,(X),(X),(X),16.3,(X),(X),(X),20.7,(X),(X),(X)
1400000US48113007910,48113007910,"Census Tract 79.10, Dallas County, Texas",2126,70,51232,3205,71.1,7.4,50587,4860,5.3,3.4,(X),(X),0.7,1.0,-,**,15.1,5.3,65038,22649,0.0,1.7,-,**,3.3,3.9,-,**,4.6,3.9,52031,35073,13.1,6.1,51864,12959,64.5,7.6,48750,7064,17.7,6.2,20893,9305,62.4,7.0,51952,3098,13.8,4.8,58173,13013,6.1,3.6,42404,36089,509,155,66098,16252,31.4,16.3,52240,18791,68.6,16.3,71625,11881,58.9,17.9,66970,22043,17.9,15.8,52370,42353,23.2,17.0,51938,33734,1617,163,46575,5103,46.9,8.3,42292,7459,38.4,7.3,41518,5652,8.5,4.5,50929,35579,53.1,8.3,52701,9552,43.7,8.1,47451,11845,9.3,5.0,69750,45104,19.2,(X),(X),(X),24.0,(X),(X),(X),17.7,(X),(X),(X)
1400000US48113007911,48113007911,"Census Tract 79.11, Dallas County, Texas",1799,112,55750,13064,82.0,7.0,56600,15293,5.3,4.0,(X),(X),1.6,2.5,-,**,10.3,5.7,80509,49817,0.0,2.1,-,**,0.0,2.1,-,**,0.8,1.3,-,**,10.4,5.8,50034,43444,73.2,8.0,64199,13775,21.5,7.1,(X),(X),58.9,8.1,(X),(X),14.1,6.2,(X),(X),5.5,3.1,(X),(X),407,116,68491,56615,27.8,13.7,67440,14400,72.2,13.7,95313,72880,61.2,20.3,(X),(X),27.3,19.5,(X),(X),11.5,10.1,(X),(X),1392,148,47813,13880,44.1,9.6,(X),(X),36.1,9.7,(X),(X),8.0,5.0,(X),(X),55.9,9.6,(X),(X),34.9,9.4,(X),(X),21.0,8.8,(X),(X),10.7,(X),(X),(X),12.0,(X),(X),(X),8.8,(X),(X),(X)
1400000US48113007912,48113007912,"Census Tract 79.12, Dallas County, Texas",1055,48,66875,9498,84.2,6.9,65809,8273,8.2,4.8,52300,25064,0.0,3.5,-,**,2.7,2.2,100875,49625,0.0,3.5,-,**,4.5,5.9,-,**,0.5,0.9,-,**,12.6,7.5,83686,15355,77.8,8.5,64861,7396,18.4,7.2,36591,11956,55.9,6.6,83796,11399,16.5,4.0,64167,26267,9.2,3.5,54766,30257,324,85,91591,11583,24.7,13.8,90811,18467,75.3,13.8,101250,31293,88.9,8.5,92045,12879,8.6,7.8,53125,20160,2.5,4.2,-,**,731,95,56695,7039,60.2,11.5,(X),(X),33.7,9.4,(X),(X),26.5,11.9,(X),(X),39.8,11.5,(X),(X),33.5,10.0,(X),(X),6.3,4.0,(X),(X),20.6,(X),(X),(X),9.0,(X),(X),(X),25.7,(X),(X),(X)
1400000US48113007913,48113007913,"Census Tract 79.13, Dallas County, Texas",1433,116,73775,13090,84.9,5.7,75625,8479,9.0,5.0,29034,11810,0.0,2.6,-,**,2.7,2.7,85000,3059,0.0,2.6,-,**,2.7,2.6,(X),(X),0.7,1.1,-,**,12.0,5.7,33438,14199,75.6,6.7,81563,17687,9.0,4.9,(X),(X),47.0,8.5,(X),(X),29.0,7.5,(X),(X),14.9,4.2,(X),(X),605,144,64042,31298,33.6,11.0,(X),(X),66.4,11.0,(X),(X),60.0,15.2,(X),(X),24.5,11.9,(X),(X),15.5,10.2,(X),(X),828,154,72850,18687,46.0,10.8,(X),(X),37.8,10.6,(X),(X),8.2,4.3,(X),(X),54.0,10.8,(X),(X),37.1,11.2,(X),(X),16.9,9.6,(X),(X),16.3,(X),(X),(X),20.3,(X),(X),(X),9.8,(X),(X),(X)
1400000US48113007914,48113007914,"Census Tract 79.14, Dallas County, Texas",1539,132,42313,13348,81.7,6.5,41750,13187,9.2,4.4,53287,11577,0.0,2.4,-,**,5.5,4.0,(X),(X),0.0,2.4,-,**,0.6,0.9,-,**,3.1,3.0,(X),(X),10.5,4.9,(X),(X),75.0,7.7,41813,16230,39.4,7.3,(X),(X),36.7,8.0,(X),(X),16.0,5.3,(X),(X),7.9,2.2,(X),(X),270,91,66167,23664,23.3,17.4,-,**,76.7,17.4,54398,30533,67.8,19.7,(X),(X),16.7,10.3,(X),(X),15.6,22.1,(X),(X),1269,141,31350,18300,53.7,8.7,(X),(X),37.4,7.8,(X),(X),16.3,7.1,(X),(X),46.3,8.7,(X),(X),19.9,6.5,(X),(X),26.4,9.0,(X),(X),25.5,(X),(X),(X),9.6,(X),(X),(X),28.9,(X),(X),(X)
1400000US48113008000,48113008000,"Census Tract 80, Dallas County, Texas",2593,156,155625,16006,95.6,2.7,156724,12555,0.0,1.4,-,**,0.0,1.4,-,**,4.4,2.7,118625,30486,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,3.5,2.7,79069,17777,92.1,3.6,160029,13786,0.0,1.4,-,**,35.4,5.1,159327,56723,38.8,5.0,196250,25575,25.9,3.5,99196,10064,2072,174,181824,25308,45.8,5.8,212628,27010,54.2,5.8,155056,31406,89.5,4.0,(X),(X),6.1,3.2,(X),(X),4.4,2.8,(X),(X),521,134,82604,18230,69.9,14.3,(X),(X),62.6,14.4,(X),(X),7.3,6.3,(X),(X),30.1,14.3,(X),(X),26.9,14.8,(X),(X),3.3,5.0,(X),(X),31.6,(X),(X),(X),32.1,(X),(X),(X),29.6,(X),(X),(X)
1400000US48113008100,48113008100,"Census Tract 81, Dallas County, Texas",3160,162,73619,9451,92.0,4.2,75798,8279,5.8,3.8,61447,26024,0.0,1.2,-,**,1.4,1.4,(X),(X),0.0,1.2,-,**,0.4,0.7,-,**,0.3,0.5,-,**,11.5,3.5,56937,4496,81.3,5.2,78821,6417,3.2,2.4,(X),(X),40.9,4.7,(X),(X),41.4,5.4,(X),(X),14.5,3.3,(X),(X),1558,199,102475,8306,43.1,7.0,102444,6801,56.9,7.0,102589,24038,81.6,7.2,112011,24408,12.3,6.4,76307,16409,6.1,4.5,100313,65196,1602,189,52720,7145,61.5,8.3,54231,5752,49.1,8.9,52692,3555,12.5,7.5,74914,31000,38.5,8.3,41613,12008,34.3,8.2,41230,8166,4.2,3.1,62375,51753,35.2,(X),(X),(X),40.0,(X),(X),(X),30.5,(X),(X),(X)
1400000US48113008200,48113008200,"Census Tract 82, Dallas County, Texas",1778,97,56875,12818,84.8,4.1,70952,16451,9.3,3.9,46875,8513,0.0,2.1,-,**,1.7,1.6,(X),(X),0.0,2.1,-,**,0.5,0.9,-,**,3.7,2.8,"2,500-",***,12.5,4.6,24009,10409,72.8,4.2,74559,15374,0.4,0.6,-,**,32.5,5.2,65278,50334,43.4,5.3,63824,28617,23.7,3.3,38631,17709,958,122,76154,17309,44.7,6.7,(X),(X),55.3,6.7,(X),(X),71.3,8.4,(X),(X),19.3,7.7,(X),(X),9.4,5.0,(X),(X),820,146,43171,9184,49.9,12.0,(X),(X),45.7,11.8,(X),(X),4.1,3.5,(X),(X),50.1,12.0,(X),(X),37.6,13.4,(X),(X),12.6,6.9,(X),(X),44.6,(X),(X),(X),32.9,(X),(X),(X),58.3,(X),(X),(X)
1400000US48113008400,48113008400,"Census Tract 84, Dallas County, Texas",2624,184,35572,3514,82.9,5.8,36329,3565,7.5,4.9,27464,6021,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,9.6,4.1,29583,17571,0.0,1.4,-,**,73.7,6.4,35791,4796,18.8,5.0,36813,4530,4.4,4.2,35541,1241,44.6,7.5,37962,14131,36.9,7.4,35216,12370,14.2,4.5,35471,7497,2093,224,36490,4293,53.5,8.4,36699,5740,46.5,8.4,35511,7064,72.9,8.4,(X),(X),18.7,7.3,(X),(X),8.5,5.6,(X),(X),531,168,29508,7517,58.6,16.8,(X),(X),44.1,18.6,(X),(X),14.5,12.0,(X),(X),41.4,16.8,(X),(X),33.0,16.2,(X),(X),8.5,7.0,(X),(X),64.0,(X),(X),(X),68.1,(X),(X),(X),45.8,(X),(X),(X)
1400000US48113008500,48113008500,"Census Tract 85, Dallas County, Texas",1269,67,40208,6054,74.2,6.7,48036,12156,10.6,4.0,(X),(X),0.6,0.9,-,**,0.9,1.3,-,**,0.0,2.9,-,**,13.2,5.4,(X),(X),0.5,0.8,-,**,72.8,5.0,46250,9239,15.1,3.1,31378,14262,6.9,4.3,44688,27006,40.9,7.5,40950,9095,40.3,7.1,50533,9442,11.9,3.9,24943,12154,1070,95,41012,6446,48.9,9.1,30605,6622,51.1,9.1,51004,6402,67.9,9.6,42009,9697,23.5,8.3,31098,9897,8.6,5.2,56250,29176,199,76,22589,7677,27.1,17.8,(X),(X),27.1,17.8,(X),(X),0.0,17.1,(X),(X),72.9,17.8,(X),(X),41.2,18.7,(X),(X),31.7,20.3,(X),(X),55.6,(X),(X),(X),60.1,(X),(X),(X),31.7,(X),(X),(X)
1400000US48113008603,48113008603,"Census Tract 86.03, Dallas County, Texas",304,45,17237,10483,21.1,11.2,27045,24702,77.3,10.8,15250,7023,0.0,11.6,-,**,0.0,11.6,-,**,0.0,11.6,-,**,1.6,2.9,-,**,0.0,11.6,-,**,20.4,10.1,38333,19780,2.3,3.2,-,**,0.0,11.6,(X),(X),45.4,10.9,(X),(X),27.6,11.4,(X),(X),27.0,8.8,(X),(X),256,46,23462,15877,51.2,15.9,11198,3973,48.8,15.9,42708,14745,25.4,9.1,(X),(X),66.0,10.5,(X),(X),8.6,7.9,(X),(X),48,25,15167,6856,41.7,28.5,(X),(X),41.7,28.5,(X),(X),0.0,46.0,(X),(X),58.3,28.5,(X),(X),58.3,28.5,(X),(X),0.0,46.0,(X),(X),37.5,(X),(X),(X),40.6,(X),(X),(X),20.8,(X),(X),(X)
