GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US27053021505,27053021505,"Census Tract 215.05, Hennepin County, Minnesota",1837,89,71221,8602,76.0,6.9,71000,6584,16.9,6.2,78125,58008,1.5,1.9,-,**,4.7,2.8,(X),(X),0.0,0.9,-,**,0.0,0.9,-,**,0.9,1.0,-,**,0.7,1.1,-,**,75.3,6.8,71191,5323,4.2,2.3,42500,12905,36.0,5.4,70370,15925,37.9,5.2,86099,5228,21.8,2.9,44167,17959,1048,93,83571,10375,44.2,7.2,87031,16733,55.8,7.2,79856,11672,74.4,7.9,(X),(X),15.5,6.1,(X),(X),10.1,5.6,(X),(X),789,109,46707,11832,43.7,10.4,(X),(X),38.0,9.8,(X),(X),5.7,4.2,(X),(X),56.3,10.4,(X),(X),37.1,10.6,(X),(X),19.1,9.8,(X),(X),21.2,(X),(X),(X),18.3,(X),(X),(X),24.3,(X),(X),(X)
1400000US27053021601,27053021601,"Census Tract 216.01, Hennepin County, Minnesota",1807,81,82625,7686,83.8,4.9,89250,11976,6.3,3.5,50734,12100,0.0,1.0,-,**,6.4,2.9,69844,23916,0.0,1.0,-,**,0.9,1.5,-,**,2.7,1.9,(X),(X),2.4,2.2,(X),(X),83.1,4.9,89750,12425,2.6,3.1,51285,686,31.9,4.0,99583,26407,41.9,3.9,97563,14490,23.6,2.7,65283,4842,1215,102,99671,14751,37.9,5.5,107063,27352,62.1,5.5,91429,19917,80.0,6.0,(X),(X),14.0,5.6,(X),(X),6.0,4.9,(X),(X),592,95,64412,11063,59.0,9.1,(X),(X),46.3,9.2,(X),(X),12.7,6.3,(X),(X),41.0,9.1,(X),(X),27.5,8.3,(X),(X),13.5,7.1,(X),(X),19.0,(X),(X),(X),21.3,(X),(X),(X),14.4,(X),(X),(X)
1400000US27053021602,27053021602,"Census Tract 216.02, Hennepin County, Minnesota",2502,143,57099,8927,89.4,4.8,58214,9437,5.8,4.6,(X),(X),0.6,1.0,-,**,1.4,1.5,-,**,0.0,0.7,-,**,0.0,0.7,-,**,2.8,1.7,-,**,1.1,2.2,-,**,89.4,4.8,58214,9437,0.9,1.0,-,**,21.9,5.2,66016,30193,38.5,4.8,88606,17741,38.8,4.1,31655,5219,1406,161,91523,13216,41.1,7.6,91286,35365,58.9,7.6,91810,16616,71.7,8.7,(X),(X),21.1,8.0,(X),(X),7.2,4.1,(X),(X),1096,208,32043,5491,73.4,10.2,(X),(X),67.9,11.0,(X),(X),5.6,3.8,(X),(X),26.6,10.2,(X),(X),15.7,7.1,(X),(X),10.9,8.4,(X),(X),21.4,(X),(X),(X),20.0,(X),(X),(X),23.3,(X),(X),(X)
1400000US27053021700,27053021700,"Census Tract 217, Hennepin County, Minnesota",2178,84,95536,26485,90.9,4.3,99732,28297,3.5,3.1,(X),(X),0.0,0.8,-,**,3.4,2.5,(X),(X),0.0,0.8,-,**,0.8,1.2,-,**,1.5,1.7,-,**,1.2,1.9,-,**,89.7,4.8,94904,33020,0.0,0.8,-,**,29.9,5.6,92368,34890,43.9,5.3,114118,15583,26.2,3.8,69444,17277,1525,147,110114,10940,31.1,5.0,107917,38337,68.9,5.0,111818,10755,75.5,8.0,(X),(X),18.4,6.8,(X),(X),6.2,5.2,(X),(X),653,162,66182,8495,48.7,16.2,(X),(X),48.7,16.2,(X),(X),0.0,2.6,(X),(X),51.3,16.2,(X),(X),45.3,17.8,(X),(X),6.0,5.9,(X),(X),23.8,(X),(X),(X),22.1,(X),(X),(X),26.3,(X),(X),(X)
1400000US27053021800,27053021800,"Census Tract 218, Hennepin County, Minnesota",993,74,106653,14711,91.6,5.3,102100,15175,4.3,4.4,174115,102891,0.0,1.7,-,**,4.0,3.1,148125,123367,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,91.6,5.3,102100,15175,0.6,1.0,-,**,23.1,4.7,147813,56354,41.9,4.9,157500,46890,34.4,4.5,56250,24111,569,64,170078,17837,40.2,7.9,204861,66828,59.8,7.9,132174,53847,94.0,4.1,(X),(X),2.1,3.3,(X),(X),3.9,3.5,(X),(X),424,88,45278,21477,69.8,11.6,(X),(X),69.8,11.6,(X),(X),0.0,4.0,(X),(X),30.2,11.6,(X),(X),16.7,8.2,(X),(X),13.4,9.1,(X),(X),33.3,(X),(X),(X),35.9,(X),(X),(X),30.0,(X),(X),(X)
1400000US27053021900,27053021900,"Census Tract 219, Hennepin County, Minnesota",1425,104,87656,13530,93.5,3.5,90188,14003,1.5,1.6,-,**,0.0,1.2,-,**,3.2,2.7,(X),(X),0.0,1.2,-,**,0.7,1.0,-,**,1.1,1.2,-,**,4.6,4.4,23844,16684,90.5,5.6,92438,14450,2.6,2.3,36063,16154,22.9,4.5,121771,31469,41.0,5.4,98750,14944,33.5,4.5,46786,21653,956,86,104056,16208,37.7,7.3,161500,65628,62.3,7.3,88750,17486,79.1,7.6,(X),(X),11.6,6.2,(X),(X),9.3,6.4,(X),(X),469,87,40694,17790,61.2,10.4,(X),(X),55.7,11.0,(X),(X),5.5,4.6,(X),(X),38.8,10.4,(X),(X),26.7,10.7,(X),(X),12.2,6.9,(X),(X),25.8,(X),(X),(X),26.3,(X),(X),(X),24.9,(X),(X),(X)
1400000US27053022000,27053022000,"Census Tract 220, Hennepin County, Minnesota",953,47,59960,7716,88.6,4.9,58145,5717,5.2,4.3,65125,60148,0.0,1.8,-,**,3.7,2.3,72250,13397,0.0,1.8,-,**,0.8,1.2,-,**,1.7,1.6,(X),(X),2.4,1.8,(X),(X),87.6,4.9,58185,5874,5.6,2.9,54896,7480,57.2,5.5,73125,8745,20.1,4.2,50500,7739,17.1,3.8,41042,9714,251,50,86484,12175,29.5,9.6,81250,46071,70.5,9.6,87375,12656,66.5,10.3,(X),(X),19.5,10.3,(X),(X),13.9,10.7,(X),(X),702,63,53529,4422,47.2,8.4,50547,5658,40.9,8.4,47898,6331,6.3,3.3,89500,15428,52.8,8.4,55966,7077,36.9,8.3,52986,7038,16.0,6.8,75000,45170,14.8,(X),(X),(X),21.9,(X),(X),(X),12.3,(X),(X),(X)
1400000US27053022101,27053022101,"Census Tract 221.01, Hennepin County, Minnesota",1228,61,72311,16104,77.4,6.9,83426,13502,8.6,5.4,35469,6975,0.0,1.4,-,**,9.4,4.8,105250,74816,0.0,1.4,-,**,2.1,2.0,(X),(X),2.4,2.2,86731,6187,3.4,2.7,38409,17795,76.1,7.0,84167,10520,5.3,2.1,(X),(X),54.6,5.2,(X),(X),29.8,5.1,(X),(X),10.3,2.2,(X),(X),619,79,82250,14065,47.7,8.7,84135,8901,52.3,8.7,72010,24313,76.7,8.7,(X),(X),10.7,5.9,(X),(X),12.6,8.6,(X),(X),609,80,62417,24662,49.6,10.5,(X),(X),34.3,11.4,(X),(X),15.3,7.4,(X),(X),50.4,10.5,(X),(X),30.5,11.5,(X),(X),19.9,9.7,(X),(X),18.6,(X),(X),(X),23.3,(X),(X),(X),14.0,(X),(X),(X)
1400000US27053022102,27053022102,"Census Tract 221.02, Hennepin County, Minnesota",1251,71,55259,8053,91.2,3.8,57052,6317,5.2,3.4,12552,4414,0.0,1.4,-,**,3.0,2.0,22750,16475,0.0,1.4,-,**,0.0,1.4,-,**,0.6,0.9,-,**,2.6,4.0,-,**,88.6,5.0,56274,6079,1.1,1.3,-,**,45.3,5.1,57159,10589,32.7,5.8,80481,30439,20.9,5.2,33681,11081,562,85,75625,21313,39.7,8.7,74406,20866,60.3,8.7,88472,36313,65.7,10.8,(X),(X),27.4,9.4,(X),(X),6.9,5.3,(X),(X),689,94,40785,11952,54.9,12.1,(X),(X),48.9,11.5,(X),(X),6.0,4.4,(X),(X),45.1,12.1,(X),(X),37.6,11.9,(X),(X),7.5,4.8,(X),(X),34.2,(X),(X),(X),30.2,(X),(X),(X),37.4,(X),(X),(X)
1400000US27053022200,27053022200,"Census Tract 222, Hennepin County, Minnesota",2152,51,69489,10428,88.0,5.5,71932,9275,3.9,4.1,(X),(X),0.0,0.8,-,**,3.5,2.5,83958,31282,0.0,0.8,-,**,2.8,3.2,-,**,1.7,1.7,30547,23394,3.1,3.1,73097,23696,88.0,5.5,71932,9275,7.1,3.4,39732,26379,34.9,6.7,76364,7883,39.1,5.4,56607,25072,18.8,4.1,53162,30202,1150,127,93061,9180,36.2,5.9,107692,21908,63.8,5.9,91746,4423,84.5,6.6,(X),(X),9.7,5.5,(X),(X),5.7,4.0,(X),(X),1002,134,49087,3788,49.5,11.3,(X),(X),37.5,10.7,(X),(X),12.0,9.2,(X),(X),50.5,11.3,(X),(X),38.0,10.5,(X),(X),12.5,7.4,(X),(X),19.3,(X),(X),(X),22.9,(X),(X),(X),15.3,(X),(X),(X)
1400000US27053022301,27053022301,"Census Tract 223.01, Hennepin County, Minnesota",1004,71,61481,11519,95.0,3.2,62130,11776,2.2,2.2,-,**,0.0,1.7,-,**,1.1,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,1.7,1.8,-,**,1.7,1.6,-,**,93.3,3.4,62361,10945,2.7,2.1,77917,44301,19.6,4.0,107875,21228,35.1,4.9,80278,9530,42.6,4.6,30109,7952,526,72,78182,13534,31.9,9.9,117857,72954,68.1,9.9,65313,24616,83.8,7.6,(X),(X),11.0,5.6,(X),(X),5.1,4.8,(X),(X),478,88,40333,21199,72.8,9.2,(X),(X),66.3,9.9,(X),(X),6.5,4.9,(X),(X),27.2,9.2,(X),(X),20.5,8.6,(X),(X),6.7,5.0,(X),(X),29.6,(X),(X),(X),20.7,(X),(X),(X),39.3,(X),(X),(X)
1400000US27053022302,27053022302,"Census Tract 223.02, Hennepin County, Minnesota",1379,91,43347,8399,72.8,8.5,55417,13187,15.4,7.0,(X),(X),0.0,1.3,-,**,5.1,4.0,23836,6188,0.0,1.3,-,**,3.3,3.4,48657,25535,3.3,3.3,11111,7434,5.4,4.3,49120,30317,71.4,8.2,54375,13381,8.4,4.3,30500,8687,39.9,7.9,54250,17017,35.0,7.6,57679,39931,16.7,4.3,37500,8134,661,108,62628,28094,50.4,10.8,(X),(X),49.6,10.8,(X),(X),66.3,13.5,(X),(X),26.6,12.0,(X),(X),7.1,7.6,(X),(X),718,102,39444,9803,39.7,8.3,43150,5408,33.0,7.5,37321,11668,6.7,6.6,101034,3176,60.3,8.3,33967,10280,46.1,10.4,32989,8750,14.2,8.3,40000,15863,33.0,(X),(X),(X),29.2,(X),(X),(X),35.4,(X),(X),(X)
1400000US27053022400,27053022400,"Census Tract 224, Hennepin County, Minnesota",1597,77,63063,7770,78.6,5.7,76654,9319,9.3,4.6,11989,1991,0.6,1.0,-,**,3.1,2.2,(X),(X),0.0,1.1,-,**,4.6,4.3,(X),(X),3.9,3.6,50888,38669,4.3,3.8,78446,18488,77.8,5.8,77132,8659,4.4,3.6,14091,4071,41.1,4.8,81071,17756,38.1,5.1,58424,10154,16.4,3.6,44868,11178,1072,100,63500,16336,55.2,6.3,51778,6799,44.8,6.3,80833,15776,52.5,7.6,(X),(X),37.4,8.3,(X),(X),10.1,5.5,(X),(X),525,103,47383,22799,52.8,10.7,47383,25350,41.5,10.5,45078,11396,11.2,7.2,105893,78758,47.2,10.7,48750,25406,36.8,10.7,39219,18018,10.5,6.9,124083,19833,21.7,(X),(X),(X),25.6,(X),(X),(X),9.9,(X),(X),(X)
1400000US27053022700,27053022700,"Census Tract 227, Hennepin County, Minnesota",1875,76,62599,8694,82.1,6.2,67255,7060,8.7,3.9,44326,3329,1.8,2.1,-,**,2.6,1.8,63875,53191,0.0,0.9,-,**,3.5,3.4,56678,51093,1.3,2.0,-,**,6.8,4.3,55724,18722,77.7,6.3,67475,7383,2.8,1.9,40347,10720,51.4,5.2,66838,13183,30.9,3.9,69205,11143,14.9,3.9,28859,7670,991,109,74896,12353,50.5,8.0,73125,37897,49.5,8.0,77125,17014,69.8,9.9,(X),(X),20.1,7.5,(X),(X),10.1,7.2,(X),(X),884,125,47500,8216,61.4,8.4,42304,2903,52.9,9.1,41417,2907,8.5,4.3,76964,63441,38.6,8.4,62938,13491,27.1,6.9,60938,18234,11.4,6.2,120313,75827,23.7,(X),(X),(X),29.5,(X),(X),(X),17.2,(X),(X),(X)
1400000US27053022801,27053022801,"Census Tract 228.01, Hennepin County, Minnesota",771,48,121641,12158,97.5,2.2,122344,13149,0.0,2.2,-,**,1.0,1.3,-,**,1.4,1.9,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,97.5,2.2,122344,13149,0.0,2.2,-,**,21.4,3.3,120625,17599,49.8,3.6,152500,31426,28.8,3.2,76667,29447,560,42,137500,21109,39.5,5.3,136750,36101,60.5,5.3,138125,23473,92.3,3.4,143750,21566,7.0,3.2,78125,22272,0.7,1.4,-,**,211,42,75208,25824,68.7,9.8,75208,26930,52.6,11.4,55625,36056,16.1,9.4,142857,30003,31.3,9.8,78750,68044,20.9,8.4,54583,40583,10.4,6.8,141250,50470,17.9,(X),(X),(X),17.7,(X),(X),(X),16.1,(X),(X),(X)
1400000US27053022802,27053022802,"Census Tract 228.02, Hennepin County, Minnesota",1871,78,51293,2775,87.4,5.0,50640,3362,4.4,2.5,(X),(X),0.5,0.7,-,**,7.1,4.0,56285,38807,0.0,0.9,-,**,0.6,1.0,-,**,0.0,0.9,-,**,2.8,2.0,53750,20188,85.2,4.9,50473,3631,9.6,3.8,41806,6537,49.7,4.6,55820,6276,23.8,4.0,56375,16849,16.9,3.6,25906,5115,597,102,81641,14878,42.2,11.2,94167,38041,57.8,11.2,78250,18826,77.9,9.4,88536,12888,14.9,7.5,55375,26678,7.2,7.0,140990,106026,1274,122,44763,4553,57.0,7.3,44079,6661,47.2,6.7,41270,4433,9.8,4.7,57188,31706,43.0,7.3,44934,7279,36.5,6.9,44030,4012,6.5,3.5,90375,33795,19.2,(X),(X),(X),31.8,(X),(X),(X),13.3,(X),(X),(X)
1400000US27053022901,27053022901,"Census Tract 229.01, Hennepin County, Minnesota",2771,140,71542,14526,91.4,4.5,75536,10286,1.7,1.5,33833,28061,0.0,0.6,-,**,5.2,4.3,(X),(X),0.0,0.6,-,**,1.7,2.0,-,**,0.0,0.6,-,**,2.5,2.0,(X),(X),89.6,4.6,75179,13402,4.4,2.2,42039,26647,46.2,4.8,82313,10084,24.2,4.2,64595,47863,25.2,4.4,45781,18550,1074,152,120812,9821,46.8,9.6,125938,22149,53.2,9.6,110583,28231,88.0,7.2,(X),(X),9.0,6.7,(X),(X),3.0,3.3,(X),(X),1697,200,51023,6344,57.1,7.2,(X),(X),52.3,7.1,(X),(X),4.8,3.2,(X),(X),42.9,7.2,(X),(X),38.1,7.7,(X),(X),4.8,3.1,(X),(X),18.8,(X),(X),(X),19.9,(X),(X),(X),18.0,(X),(X),(X)
1400000US27053022902,27053022902,"Census Tract 229.02, Hennepin County, Minnesota",684,45,108333,14018,98.4,1.8,110208,14100,0.6,0.8,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,1.0,1.6,-,**,2.5,2.4,138250,120137,96.9,2.5,108542,13261,0.4,0.6,-,**,36.3,5.9,138393,24213,48.0,5.6,103235,18969,15.4,3.3,76250,26049,483,46,133438,10689,53.8,6.3,138750,39586,46.2,6.3,119583,16319,84.3,6.0,(X),(X),11.0,4.8,(X),(X),4.8,3.8,(X),(X),201,36,61477,13916,58.7,13.0,(X),(X),53.7,13.7,(X),(X),5.0,5.2,(X),(X),41.3,13.0,(X),(X),32.8,11.8,(X),(X),8.5,8.5,(X),(X),19.0,(X),(X),(X),24.0,(X),(X),(X),7.0,(X),(X),(X)
1400000US27053023000,27053023000,"Census Tract 230, Hennepin County, Minnesota",2174,130,77738,11009,78.5,6.8,85018,6884,14.9,6.2,21998,7092,0.6,0.9,-,**,5.2,3.7,(X),(X),0.0,0.8,-,**,0.0,0.8,-,**,0.8,1.3,-,**,0.7,1.1,-,**,77.8,6.4,85290,6880,6.0,4.4,(X),(X),53.3,6.6,(X),(X),28.0,5.8,(X),(X),12.7,4.0,(X),(X),895,128,92470,20395,49.9,9.1,104896,40988,50.1,9.1,91250,13240,73.4,10.3,(X),(X),21.7,9.8,(X),(X),4.9,4.3,(X),(X),1279,160,61791,10907,53.1,10.3,(X),(X),37.8,9.6,(X),(X),15.2,9.0,(X),(X),46.9,10.3,(X),(X),31.7,10.5,(X),(X),15.2,7.3,(X),(X),14.9,(X),(X),(X),17.7,(X),(X),(X),12.9,(X),(X),(X)
1400000US27053023100,27053023100,"Census Tract 231, Hennepin County, Minnesota",645,33,126563,20825,94.1,3.4,119625,18249,0.8,1.2,-,**,0.0,2.7,-,**,3.6,2.6,229464,91667,0.0,2.7,-,**,0.9,1.4,-,**,0.6,1.2,-,**,0.9,1.4,-,**,94.1,3.4,119625,18249,0.8,1.2,-,**,30.2,4.4,229107,65730,48.5,4.0,137589,15131,20.5,2.7,57727,19053,511,34,150750,13824,51.3,5.5,207917,47574,48.7,5.5,126563,26423,89.6,5.2,165500,25136,5.3,3.6,56250,46167,5.1,3.8,83000,20441,134,34,45500,41215,55.2,17.1,(X),(X),38.1,18.4,(X),(X),17.2,11.3,(X),(X),44.8,17.1,(X),(X),29.1,16.2,(X),(X),15.7,17.9,(X),(X),26.4,(X),(X),(X),24.9,(X),(X),(X),32.1,(X),(X),(X)
1400000US27053023200,27053023200,"Census Tract 232, Hennepin County, Minnesota",2836,153,55500,8769,61.5,5.7,49375,11129,14.9,5.3,38307,13877,0.6,0.9,-,**,18.9,5.5,64806,18673,0.0,0.6,-,**,2.4,2.2,(X),(X),1.7,1.7,72396,66273,4.6,3.3,86625,45578,58.6,5.8,48295,8580,4.7,3.3,73750,38931,55.8,5.1,61850,9477,26.3,4.0,48066,8482,13.2,2.3,42303,20329,1416,196,63708,8020,47.5,9.3,53580,19247,52.5,9.3,82576,21613,73.8,9.4,(X),(X),21.1,8.7,(X),(X),5.1,4.7,(X),(X),1420,220,43472,7041,41.7,7.6,(X),(X),32.5,7.2,(X),(X),9.2,4.4,(X),(X),58.3,7.6,(X),(X),43.8,8.7,(X),(X),14.5,7.0,(X),(X),25.1,(X),(X),(X),27.1,(X),(X),(X),19.8,(X),(X),(X)
1400000US27053023300,27053023300,"Census Tract 233, Hennepin County, Minnesota",2487,154,48510,9087,78.0,6.2,50137,8853,13.3,4.7,(X),(X),0.4,0.6,-,**,1.4,1.3,(X),(X),0.0,0.7,-,**,4.1,3.9,63187,47182,2.8,2.8,55288,26417,7.4,4.8,(X),(X),75.7,6.0,51289,9423,4.3,2.7,(X),(X),37.6,5.7,(X),(X),38.4,5.8,(X),(X),19.7,4.1,(X),(X),1237,140,74514,16613,63.5,7.7,77000,15577,36.5,7.7,66080,19107,65.0,11.4,(X),(X),23.8,8.6,(X),(X),11.2,7.4,(X),(X),1250,210,32153,11972,46.3,9.8,23839,9728,41.4,9.3,21389,7478,4.9,3.8,61771,18688,53.7,9.8,46183,13010,44.7,10.2,33854,28653,9.0,6.1,64018,1614,29.0,(X),(X),(X),40.7,(X),(X),(X),17.3,(X),(X),(X)
1400000US27053023400,27053023400,"Census Tract 234, Hennepin County, Minnesota",2661,166,47733,5932,78.0,4.7,49728,5264,11.0,3.2,50744,13977,0.4,0.6,-,**,3.0,2.0,60357,26123,1.8,2.4,-,**,3.9,2.2,-,**,1.9,2.2,(X),(X),8.0,3.9,41366,1254,75.4,5.5,49783,5210,7.9,2.9,41296,3713,37.4,5.5,51044,1377,34.7,4.5,57240,21801,20.0,3.0,33099,9823,1341,140,54063,9190,48.4,7.8,37467,12701,51.6,7.8,76103,10498,63.0,8.2,(X),(X),23.8,8.6,(X),(X),13.2,5.1,(X),(X),1320,201,38500,5584,60.3,9.1,35781,6625,54.5,8.7,34236,8265,5.8,3.9,73403,10655,39.7,9.1,51222,3897,28.3,9.6,50370,23792,11.4,6.5,61474,11218,33.4,(X),(X),(X),34.8,(X),(X),(X),32.0,(X),(X),(X)
1400000US27053023501,27053023501,"Census Tract 235.01, Hennepin County, Minnesota",1741,73,69207,5494,96.3,2.3,69063,5467,1.0,1.1,-,**,0.0,1.0,-,**,1.6,1.6,110556,103732,0.0,1.0,-,**,0.0,1.0,-,**,1.1,1.3,-,**,2.8,3.3,-,**,93.6,3.9,68293,5576,0.8,1.0,-,**,26.0,4.2,84028,15384,38.8,3.6,87292,20849,34.4,3.9,38633,4988,948,85,95750,11178,47.7,8.1,97125,30052,52.3,8.1,89500,16914,78.3,7.5,118889,19248,14.0,5.7,41771,20611,7.7,5.5,78266,20245,793,98,37440,5995,69.4,7.0,32880,4038,66.2,7.4,32636,4512,3.2,2.9,68906,66693,30.6,7.0,69087,11348,25.1,7.0,68510,3679,5.5,5.2,73036,41623,22.1,(X),(X),(X),19.8,(X),(X),(X),24.0,(X),(X),(X)
1400000US27053023502,27053023502,"Census Tract 235.02, Hennepin County, Minnesota",2284,139,112833,19550,98.7,1.7,115200,18636,0.3,0.6,-,**,0.0,0.8,-,**,1.0,1.6,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,1.8,1.7,221635,123611,96.9,2.6,113917,20362,0.8,1.0,-,**,25.8,4.2,137500,34702,39.4,3.8,205083,42289,33.9,4.2,65750,30874,1517,125,180511,42938,43.4,8.3,219336,54865,56.6,8.3,143214,58427,86.5,6.7,(X),(X),8.7,5.5,(X),(X),4.8,4.3,(X),(X),767,155,42985,8047,66.1,10.1,(X),(X),58.5,10.1,(X),(X),7.6,4.7,(X),(X),33.9,10.1,(X),(X),32.2,10.0,(X),(X),1.7,2.7,(X),(X),15.3,(X),(X),(X),17.3,(X),(X),(X),11.5,(X),(X),(X)
1400000US27053023600,27053023600,"Census Tract 236, Hennepin County, Minnesota",1329,42,194219,40837,95.6,3.6,194219,38171,0.0,1.3,-,**,0.3,0.6,-,**,4.1,3.6,"250,000+",***,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,95.6,3.6,194219,38171,2.6,3.8,-,**,21.7,5.6,"250,000+",***,51.6,5.5,227692,59079,24.0,4.4,86375,28798,1078,85,229808,35012,51.9,4.8,"250,000+",***,48.1,4.8,198750,34597,94.5,3.9,(X),(X),2.0,1.9,(X),(X),3.4,3.1,(X),(X),251,80,82750,30442,59.8,22.5,(X),(X),59.8,22.5,(X),(X),0.0,6.7,(X),(X),40.2,22.5,(X),(X),26.3,17.9,(X),(X),13.9,20.1,(X),(X),24.5,(X),(X),(X),27.0,(X),(X),(X),13.5,(X),(X),(X)
1400000US27053023700,27053023700,"Census Tract 237, Hennepin County, Minnesota",1825,87,101743,7328,94.9,3.0,102105,6873,1.3,2.1,-,**,0.7,0.9,-,**,2.7,2.0,156719,76499,0.0,1.0,-,**,0.0,1.0,-,**,0.4,0.6,-,**,2.2,1.6,35982,19361,92.7,3.2,103750,7695,0.4,0.7,-,**,21.5,4.0,147917,28626,44.8,3.7,121004,6500,33.3,3.5,63750,23093,1344,95,122231,8442,45.8,5.0,151406,19801,54.2,5.0,104957,13292,84.4,5.5,(X),(X),10.1,4.6,(X),(X),5.4,3.4,(X),(X),481,89,44792,13353,63.4,11.5,(X),(X),60.9,11.9,(X),(X),2.5,3.5,(X),(X),36.6,11.5,(X),(X),31.0,10.2,(X),(X),5.6,5.0,(X),(X),21.4,(X),(X),(X),23.0,(X),(X),(X),17.0,(X),(X),(X)
1400000US27053023801,27053023801,"Census Tract 238.01, Hennepin County, Minnesota",1878,67,123375,11799,94.5,2.6,123688,11795,1.8,1.6,61354,49199,0.0,0.9,-,**,3.3,1.8,231591,30333,0.0,0.9,-,**,0.0,0.9,-,**,0.5,0.8,-,**,1.2,1.3,(X),(X),93.3,2.8,123875,11598,1.1,1.7,-,**,28.9,4.1,168594,24927,50.1,4.1,117396,14037,19.9,2.3,61563,19581,1419,93,142417,18104,59.0,4.9,157321,19413,41.0,4.9,121810,15653,87.4,4.3,(X),(X),8.3,3.0,(X),(X),4.3,3.5,(X),(X),459,98,61853,21687,64.5,11.0,(X),(X),48.4,11.5,(X),(X),16.1,10.0,(X),(X),35.5,11.0,(X),(X),30.3,10.6,(X),(X),5.2,5.3,(X),(X),25.7,(X),(X),(X),25.7,(X),(X),(X),25.5,(X),(X),(X)
