GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US06075011700,06075011700,"Census Tract 117, San Francisco County, California",1392,203,57,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,59,38,0,12,34,53,36,32,0,12,9,14,33,37,287,135,62,43,49,52,181,81,46,38,368,115,130,61,28,25,13,17
1400000US06075011800,06075011800,"Census Tract 118, San Francisco County, California",1281,101,168,63,0,12,0,12,20,26,4,7,41,29,27,30,50,50,121,73,23,25,33,21,12,14,30,30,5,8,43,30,324,75,0,12,8,15,95,45,36,28,201,49,18,13,6,9,16,13
1400000US06075011901,06075011901,"Census Tract 119.01, San Francisco County, California",2009,202,40,35,0,12,0,12,0,12,0,12,9,17,0,12,5,12,6,12,0,12,0,12,0,12,39,44,0,12,21,22,79,58,14,21,41,38,169,68,214,137,862,167,356,98,121,60,33,24
1400000US06075011902,06075011902,"Census Tract 119.02, San Francisco County, California",2404,219,104,90,0,12,0,12,0,12,19,27,21,30,0,12,10,23,47,47,12,27,10,17,0,12,0,12,0,12,27,42,162,87,18,25,89,64,334,121,142,96,840,231,419,117,96,79,54,63
1400000US06075012000,06075012000,"Census Tract 120, San Francisco County, California",3222,347,58,69,0,12,0,12,0,12,0,12,0,12,0,12,17,26,128,76,0,12,0,12,80,33,10,23,0,12,21,44,610,260,48,36,145,86,692,259,118,77,1063,355,159,89,55,51,18,29
1400000US06075012100,06075012100,"Census Tract 121, San Francisco County, California",2884,305,47,46,0,12,0,12,0,12,0,12,0,12,0,12,61,75,151,145,0,12,0,12,13,22,13,22,59,69,25,41,233,113,25,28,111,76,420,167,172,127,994,224,462,157,70,64,28,32
1400000US06075012201,06075012201,"Census Tract 122.01, San Francisco County, California",4140,346,197,152,0,12,0,12,0,12,0,12,0,12,16,25,0,12,147,170,35,33,49,49,97,105,133,121,14,22,16,25,964,327,45,43,75,74,412,149,290,160,1133,256,402,186,75,98,40,53
1400000US06075012202,06075012202,"Census Tract 122.02, San Francisco County, California",2761,528,58,66,3,7,0,12,0,12,0,12,0,12,0,12,11,26,111,148,8,17,81,130,59,81,18,23,33,29,66,68,340,119,143,105,116,77,389,141,158,93,809,194,263,99,51,45,44,44
1400000US06075012301,06075012301,"Census Tract 123.01, San Francisco County, California",1560,220,109,70,0,12,0,12,26,41,18,28,8,14,44,59,22,35,40,50,75,68,82,76,32,38,65,58,11,19,57,59,74,36,65,63,52,38,241,123,171,90,308,113,43,30,17,20,0,12
1400000US06075012302,06075012302,"Census Tract 123.02, San Francisco County, California",2142,250,29,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,12,27,33,283,102,55,46,59,49,429,123,41,36,735,158,364,111,44,34,60,69
1400000US06075012401,06075012401,"Census Tract 124.01, San Francisco County, California",3645,382,231,167,0,12,15,24,0,12,0,12,0,12,55,80,41,68,89,88,22,33,30,47,212,134,188,163,67,72,194,139,819,365,104,113,238,152,411,179,139,93,671,199,47,43,15,24,57,48
1400000US06075012402,06075012402,"Census Tract 124.02, San Francisco County, California",2959,353,124,119,0,12,0,12,0,12,0,12,0,12,0,12,26,30,15,25,0,12,0,12,0,12,32,40,0,12,19,31,569,205,47,54,169,129,366,186,118,66,964,262,384,107,91,80,35,38
1400000US06075012501,06075012501,"Census Tract 125.01, San Francisco County, California",3140,291,152,107,0,12,0,12,0,12,36,60,0,12,0,12,98,117,192,159,6,29,100,83,0,12,150,126,51,58,134,122,402,209,133,99,201,116,642,202,175,108,509,243,73,57,44,59,42,67
1400000US06075012502,06075012502,"Census Tract 125.02, San Francisco County, California",3657,545,327,252,0,12,48,76,34,55,106,98,63,68,0,12,180,168,244,116,107,104,76,109,110,89,9,15,63,61,198,141,576,234,78,58,268,158,601,221,177,101,266,149,59,70,67,82,0,12
1400000US06075012601,06075012601,"Census Tract 126.01, San Francisco County, California",2092,172,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,17,0,12,0,12,0,12,68,44,0,12,49,31,158,71,43,40,1151,200,407,118,169,64,21,24
1400000US06075012602,06075012602,"Census Tract 126.02, San Francisco County, California",2434,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,51,0,12,99,104,205,93,42,46,1149,221,530,138,231,102,108,70
1400000US06075012700,06075012700,"Census Tract 127, San Francisco County, California",3209,238,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,21,0,12,0,12,14,24,308,207,0,12,44,51,251,128,112,70,1658,254,534,145,191,94,65,54
1400000US06075012800,06075012800,"Census Tract 128, San Francisco County, California",4102,323,95,97,0,17,0,17,0,17,0,17,0,17,15,24,0,17,0,17,0,17,1,3,55,80,14,22,0,17,41,45,126,66,41,39,99,65,308,134,77,69,1889,378,843,238,382,131,116,78
1400000US06075012901,06075012901,"Census Tract 129.01, San Francisco County, California",2360,252,7,11,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,7,11,6,10,0,12,0,12,0,12,81,44,11,17,20,21,143,58,37,28,1355,204,471,127,157,60,53,36
1400000US06075012902,06075012902,"Census Tract 129.02, San Francisco County, California",2989,276,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,11,0,12,16,26,23,37,15,25,121,72,0,12,91,51,150,127,150,97,1546,320,554,161,233,165,80,61
1400000US06075013000,06075013000,"Census Tract 130, San Francisco County, California",3980,282,43,47,0,12,0,12,0,12,0,12,0,12,0,12,47,74,0,12,0,12,0,12,19,30,0,12,27,45,18,29,125,80,31,36,55,54,262,152,72,49,2381,333,645,176,204,90,51,46
1400000US06075013101,06075013101,"Census Tract 131.01, San Francisco County, California",3499,322,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,121,82,0,12,126,88,58,47,127,87,1671,318,1024,329,157,113,215,104
1400000US06075013102,06075013102,"Census Tract 131.02, San Francisco County, California",2563,207,20,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,20,0,12,11,19,22,22,8,13,27,25,372,139,47,37,1262,178,446,139,246,113,86,58
1400000US06075013200,06075013200,"Census Tract 132, San Francisco County, California",4058,498,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,42,0,12,0,12,0,12,90,79,15,23,15,24,308,156,70,40,1853,361,999,220,499,206,183,88
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California",3294,272,9,14,0,12,0,12,0,12,0,12,12,19,0,12,29,32,30,43,19,31,19,23,14,19,16,32,14,22,13,16,165,86,46,49,68,43,232,93,68,36,1252,193,918,140,254,79,116,72
1400000US06075013400,06075013400,"Census Tract 134, San Francisco County, California",3199,255,71,76,0,12,0,12,0,12,10,14,0,12,0,12,0,12,10,17,0,12,0,12,0,12,45,63,0,12,13,20,122,75,17,28,4,9,395,192,74,61,1299,238,759,179,311,118,69,53
1400000US06075013500,06075013500,"Census Tract 135, San Francisco County, California",2285,185,7,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,60,0,12,0,12,0,12,0,12,3,6,0,12,81,60,17,23,25,21,177,79,71,29,968,175,617,127,182,73,49,35
1400000US06075015100,06075015100,"Census Tract 151, San Francisco County, California",2025,193,9,15,0,12,0,12,0,12,7,15,0,12,0,12,18,29,20,26,0,12,42,48,0,12,10,16,15,20,23,24,72,53,0,12,19,22,228,85,64,48,858,147,367,100,142,66,131,77
1400000US06075015200,06075015200,"Census Tract 152, San Francisco County, California",3646,282,55,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12,5,11,53,78,0,12,202,126,34,37,141,73,517,187,187,103,1430,277,817,228,200,89,0,12
1400000US06075015300,06075015300,"Census Tract 153, San Francisco County, California",1800,169,5,10,0,12,0,12,0,12,0,12,8,13,0,12,21,32,12,13,5,10,34,25,4,9,25,25,4,9,8,10,89,51,8,13,48,38,228,87,44,27,593,125,450,113,158,57,56,36
1400000US06075015400,06075015400,"Census Tract 154, San Francisco County, California",4747,328,116,114,0,17,0,17,0,17,0,17,0,17,45,50,0,17,0,17,0,17,15,24,14,29,0,17,12,19,13,21,348,135,57,57,138,84,300,132,318,120,1551,292,1175,258,455,166,190,118
1400000US06075015500,06075015500,"Census Tract 155, San Francisco County, California",3385,354,139,110,0,12,0,12,0,12,17,29,0,12,0,12,17,27,27,25,0,12,56,73,0,12,15,25,51,79,48,41,267,121,52,54,307,148,354,149,171,93,1202,314,553,206,60,48,49,41
1400000US06075015600,06075015600,"Census Tract 156, San Francisco County, California",2334,197,114,91,0,12,0,12,0,12,0,12,7,11,0,12,7,12,8,12,0,12,0,12,8,12,31,43,7,12,37,46,196,109,0,12,22,21,167,114,135,70,1010,211,398,129,160,60,27,23
1400000US06075015700,06075015700,"Census Tract 157, San Francisco County, California",5273,491,52,59,0,17,0,17,0,17,15,30,0,17,16,26,0,17,0,17,0,17,0,17,0,17,15,30,15,30,188,127,389,141,31,43,133,90,410,126,429,216,2033,350,1180,266,229,101,138,112
1400000US06075015801,06075015801,"Census Tract 158.01, San Francisco County, California",3087,350,63,51,0,12,0,12,0,12,5,11,12,18,0,12,31,38,0,12,12,17,5,11,6,13,46,33,51,55,21,24,502,157,34,41,226,163,329,125,91,68,954,242,507,160,110,58,82,64
1400000US06075015802,06075015802,"Census Tract 158.02, San Francisco County, California",2704,262,25,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,11,17,0,12,0,12,0,12,0,12,101,62,66,47,58,39,216,107,236,138,1161,195,563,166,158,82,95,67
1400000US06075015900,06075015900,"Census Tract 159, San Francisco County, California",3132,285,40,53,0,12,0,12,0,12,0,12,14,22,0,12,0,12,29,50,0,12,99,96,76,62,13,22,4,9,41,53,248,112,71,51,47,41,410,153,213,114,1069,184,578,152,113,62,67,65
1400000US06075016000,06075016000,"Census Tract 160, San Francisco County, California",2187,228,5,9,0,12,0,12,0,12,0,12,0,12,0,12,54,54,0,12,8,13,8,13,0,12,0,12,14,16,71,53,240,92,31,30,82,50,144,70,95,49,751,148,424,123,207,107,53,39
1400000US06075016100,06075016100,"Census Tract 161, San Francisco County, California",4361,470,167,117,0,17,0,17,0,17,0,17,0,17,0,17,20,35,0,17,0,17,25,42,116,107,129,95,106,85,211,130,812,232,43,43,137,80,837,335,195,112,1082,299,298,121,136,102,47,46
1400000US06075016200,06075016200,"Census Tract 162, San Francisco County, California",2399,217,0,12,0,12,0,12,0,12,0,12,0,12,10,15,14,19,0,12,0,12,0,12,0,12,0,12,18,22,9,15,263,120,36,32,106,53,214,77,88,46,1063,180,339,122,166,65,73,47
1400000US06075016300,06075016300,"Census Tract 163, San Francisco County, California",4014,835,97,105,0,12,0,12,0,12,0,12,0,12,73,114,0,12,0,12,0,12,0,12,33,52,12,19,31,51,36,35,397,264,132,120,151,136,564,266,111,69,1669,377,507,153,87,59,114,77
1400000US06075016400,06075016400,"Census Tract 164, San Francisco County, California",3585,331,45,63,0,12,0,12,0,12,0,12,0,12,0,12,1,3,89,104,41,66,22,34,10,22,59,56,14,23,67,64,229,79,75,60,140,78,355,138,143,81,1569,272,463,132,189,74,74,49
1400000US06075016500,06075016500,"Census Tract 165, San Francisco County, California",4730,428,97,107,0,17,0,17,0,17,0,17,27,41,0,17,26,60,0,17,0,17,0,17,34,44,21,31,51,73,20,31,390,165,14,27,230,148,657,275,195,97,1768,315,795,190,230,116,175,127
1400000US06075016600,06075016600,"Census Tract 166, San Francisco County, California",4702,372,31,44,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,39,0,17,29,42,0,17,31,46,29,30,0,17,364,242,34,46,191,123,457,154,145,76,2339,374,662,165,183,88,182,115
1400000US06075016700,06075016700,"Census Tract 167, San Francisco County, California",4138,349,6,15,0,12,0,12,0,12,0,12,0,12,0,12,7,14,0,12,0,12,37,58,0,12,49,66,0,12,21,26,80,97,24,34,71,85,285,125,192,116,2055,297,907,231,332,119,72,59
1400000US06075016801,06075016801,"Census Tract 168.01, San Francisco County, California",3038,324,22,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,40,47,39,161,110,39,30,89,71,446,159,84,45,1391,206,563,138,101,53,69,52
1400000US06075016802,06075016802,"Census Tract 168.02, San Francisco County, California",2588,353,12,24,0,12,0,12,0,12,0,12,0,12,0,12,36,57,82,69,0,12,5,11,0,12,11,17,23,28,66,67,113,68,16,22,104,74,269,96,92,56,1020,200,443,158,182,73,114,89
1400000US06075016900,06075016900,"Census Tract 169, San Francisco County, California",2730,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,31,42,32,44,0,12,8,15,33,25,114,67,10,15,67,40,333,98,72,42,1096,178,480,124,182,78,266,119
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California",3453,273,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,14,22,0,12,15,25,148,99,18,30,76,49,231,129,140,102,1455,213,854,207,147,78,339,143
1400000US06075017101,06075017101,"Census Tract 171.01, San Francisco County, California",3099,194,29,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,52,0,12,162,95,0,12,92,70,279,99,90,67,1257,185,713,149,325,111,129,72
1400000US06075017102,06075017102,"Census Tract 171.02, San Francisco County, California",2977,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,19,0,12,0,12,62,35,31,32,23,28,251,105,50,43,1200,212,893,203,247,81,212,88
1400000US06075017601,06075017601,"Census Tract 176.01, San Francisco County, California",6038,599,169,99,0,17,0,17,0,17,26,46,0,17,0,17,81,95,48,73,94,95,96,106,59,92,0,17,226,162,110,107,1082,410,261,146,291,137,887,355,401,218,1554,374,467,186,98,80,88,74
1400000US06075017700,06075017700,"Census Tract 177, San Francisco County, California",1455,146,43,26,0,12,0,12,0,12,0,12,44,39,0,12,0,12,23,26,0,12,40,42,33,48,28,42,24,26,33,49,102,49,7,10,85,71,194,76,102,53,476,93,110,43,73,37,38,31
1400000US06075017801,06075017801,"Census Tract 178.01, San Francisco County, California",3010,282,300,130,0,12,0,12,0,12,78,104,24,31,28,43,14,23,295,169,0,12,90,61,125,94,32,53,0,12,106,117,337,129,9,17,95,64,222,99,75,64,687,136,410,142,49,46,34,34
1400000US06075017802,06075017802,"Census Tract 178.02, San Francisco County, California",3864,454,97,78,0,12,0,12,0,12,0,12,0,12,0,12,55,47,15,25,16,26,40,52,0,12,18,30,67,64,114,83,649,303,66,52,285,123,488,156,164,129,1100,281,342,142,256,131,92,55
1400000US06075017902,06075017902,"Census Tract 179.02, San Francisco County, California",1716,310,30,31,0,12,0,12,0,12,0,12,0,12,0,12,13,19,43,45,11,20,5,9,0,12,8,12,25,34,48,35,274,114,87,54,69,49,322,114,81,41,540,183,130,62,15,17,15,13
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",2716,338,3,8,0,12,0,12,37,58,0,12,9,14,0,12,12,27,0,12,0,12,20,29,51,53,35,30,49,37,57,42,236,108,161,145,66,58,414,108,127,71,940,142,309,100,122,95,68,54
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",4641,543,243,109,0,17,0,17,0,17,12,20,33,39,68,78,17,28,171,165,86,94,100,91,106,85,65,78,175,143,74,51,758,333,110,76,75,39,576,194,306,161,1203,269,305,140,136,96,22,36
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",5112,453,61,61,0,17,0,17,0,17,0,17,0,17,88,123,0,17,52,56,18,30,0,17,61,88,49,50,70,70,51,50,352,129,0,17,308,194,468,159,312,131,2122,461,768,215,192,93,140,90
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",2612,214,21,23,0,12,0,12,0,12,0,12,1,9,0,12,0,12,53,54,12,18,12,18,0,12,30,34,0,12,8,13,69,46,19,26,61,42,256,94,99,61,1118,179,601,134,188,82,64,41
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California",2790,206,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,20,24,7,13,0,12,6,12,18,20,210,118,44,50,35,29,218,100,161,75,1135,255,560,175,255,118,111,83
1400000US06075020402,06075020402,"Census Tract 204.02, San Francisco County, California",4106,323,16,26,0,12,0,12,0,12,46,69,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,13,20,260,157,61,54,224,124,444,171,380,180,1391,303,803,223,379,148,68,56
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",2390,154,14,19,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,7,13,0,12,0,12,146,73,18,20,76,45,327,93,114,55,720,134,606,126,241,104,109,57
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",4191,264,76,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,253,131,15,24,94,60,445,166,124,68,1337,243,1038,205,479,182,317,102
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",4614,387,21,31,0,17,0,17,0,17,0,17,0,17,20,31,0,17,28,46,0,17,109,118,0,17,0,17,0,17,33,44,176,111,14,23,27,34,301,96,167,115,2393,310,806,255,339,152,180,99
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",4990,396,241,138,0,17,0,17,0,17,16,24,0,17,30,43,57,54,489,308,132,95,103,106,25,42,49,70,142,100,177,196,638,208,51,64,185,91,224,108,100,95,1547,257,538,198,72,80,174,107
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",3749,305,108,77,0,12,0,12,23,36,6,10,0,12,90,90,34,31,145,135,8,13,0,12,139,75,9,14,0,12,32,27,638,203,96,67,173,81,481,145,178,90,1005,226,394,104,140,64,50,35
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",3978,402,15,26,0,12,0,12,0,12,0,12,0,12,42,96,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,286,205,39,38,30,49,486,183,198,162,1976,339,575,181,207,102,116,79
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",3315,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,8,13,0,12,0,12,44,65,11,16,24,27,0,12,137,95,15,18,124,107,272,100,73,43,1334,197,707,134,246,87,310,106
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",2341,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,9,14,97,57,12,20,54,52,93,56,44,34,932,135,674,136,226,76,198,70
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",2105,189,20,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,99,54,8,11,65,41,76,39,87,44,755,147,747,121,122,63,114,51
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",2991,221,14,20,0,12,0,12,0,12,6,10,0,12,0,12,6,10,14,21,15,21,10,15,21,24,0,12,14,20,10,16,101,65,9,20,7,11,184,68,116,49,1187,156,837,159,202,74,238,77
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",4319,313,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,49,77,0,17,0,17,0,17,0,17,0,17,51,53,88,67,69,86,131,117,544,221,200,123,1641,296,1071,237,313,130,162,88
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",3567,280,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,80,0,12,77,122,38,58,77,67,0,12,84,54,444,152,127,62,1078,242,1004,207,322,205,252,116
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",3135,252,17,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,10,15,0,12,48,59,44,38,22,25,286,110,17,18,72,54,342,118,180,77,1154,226,542,127,236,92,153,68
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",3303,187,15,22,0,12,0,12,0,12,0,12,0,12,13,18,0,12,0,12,0,12,0,12,18,26,0,12,29,35,16,26,94,54,67,38,104,61,406,100,87,44,1115,152,810,146,300,104,229,93
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",1672,149,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,6,0,12,0,12,0,12,0,12,64,61,6,9,54,32,147,57,37,26,774,116,397,76,107,40,78,33
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",1928,106,22,25,0,12,0,12,0,12,0,12,0,12,8,12,0,12,13,14,0,12,17,21,0,12,0,12,17,21,0,12,87,54,23,22,55,33,115,50,134,65,568,100,527,94,224,59,118,69
